V,Cr,Ti,W,Zr,dose_d30,dose_d365,dose_d1825,dose_d36500,He_2y,H_2y,dose_d30_pass,dose_d365_pass,dose_d1825_pass,dose_d36500_pass,He_2y_pass,H_2y_pass,all_pass
0.806,0.088,0.016,0.083,0.007,203.87332042750563,0.1120266145554344,1.77633761828944e-05,3.890888931123961e-07,252.5403318719465,700.6866253339662,True,True,True,True,True,True,True
0.8109999999999999,0.027,0.136,0.004,0.022,779.6857102428831,0.08066745466550085,3.0840927834871904e-05,3.9938352833678715e-06,285.9350384970498,772.9062172355764,True,True,True,True,True,True,True
0.8049999999999999,0.101,0.017,0.07,0.007,210.06668665691828,0.09958186687668005,1.6155173609660173e-05,4.2565076589284115e-07,258.7870235574551,723.8641702257815,True,True,True,True,True,True,True
0.8049999999999999,0.006,0.062,0.095,0.032,889.9626521820386,0.1558473450963555,2.7150810257672452e-05,1.4444050011170692e-06,240.54592579127916,634.7293361340572,True,True,True,True,True,True,True
0.802,0.011,0.091,0.049,0.047,1445.8028263294875,0.13647553765556736,2.700316397746647e-05,2.3348755143715626e-06,258.46152757713145,688.9766403487404,False,True,True,True,True,True,False
0.8089999999999999,0.157,0.005,0.006,0.023,800.2284409465747,0.034938428658934206,2.824413360776853e-06,1.47352271540117e-07,282.0865013823685,813.2335263271182,True,True,True,True,True,True,True
0.814,0.021,0.14200000000000002,0.014,0.009000000000000001,314.08061828059203,0.08250079217298156,3.3650616379903475e-05,4.099409028346613e-06,284.81370744073854,766.673869955366,True,True,True,True,True,True,True
0.8049999999999999,0.009000000000000001,0.009000000000000001,0.162,0.015,366.11426034719983,0.17881681252075157,2.558022683068909e-05,1.8610950291469858e-07,213.70442529583184,558.093164902014,True,True,True,True,True,True,True
0.82,0.017,0.14200000000000002,0.011,0.01,351.5412704334077,0.07978010862673879,3.326902922869858e-05,4.1307068755358345e-06,284.4829216559847,763.7583646913442,True,True,True,True,True,True,True
0.815,0.088,0.01,0.079,0.008,234.653853969587,0.107121152934242,1.6127876089234284e-05,2.462386654579536e-07,251.83234450802058,698.0430315311878,True,True,True,True,True,True,True
0.819,0.022,0.137,0.01,0.012,421.92870738928707,0.07862426697369286,3.201219065469269e-05,3.988536538344892e-06,284.4362438343438,765.733897891872,True,True,True,True,True,True,True
0.8069999999999999,0.007,0.083,0.065,0.038,1130.3137412215845,0.14131229222501682,2.749284806384095e-05,2.062270753752606e-06,252.5334552202642,669.6859292230552,False,True,True,True,True,True,False
0.8049999999999999,0.009000000000000001,0.08600000000000001,0.062,0.038,1138.6892132087412,0.13955258280495256,2.7695392339821525e-05,2.151889791337701e-06,254.4514258144505,676.1403124808201,False,True,True,True,True,True,False
0.81,0.092,0.083,0.004,0.011,391.4272345020912,0.04919798939686415,1.933349955910368e-05,2.446811861614842e-06,288.3426892096869,805.162293854978,True,True,True,True,True,True,True
0.803,0.153,0.015,0.022,0.007,236.53387935528437,0.043934182737466874,8.017129803144588e-06,4.226336735015255e-07,281.3252762948557,809.3681621487992,True,True,True,True,True,True,True
0.8029999999999999,0.009000000000000001,0.081,0.096,0.011,310.91496107409824,0.1469291074733501,3.080681109089475e-05,1.9074917729186853e-06,247.53432790018158,655.4798631234189,True,True,True,True,True,True,True
0.8069999999999999,0.005,0.091,0.064,0.033,987.8346858509962,0.13900117176265783,2.8916244718008653e-05,2.2743145721285634e-06,254.73962952554126,675.0808198808311,True,True,True,True,True,True,True
0.804,0.089,0.012,0.085,0.01,288.4553342066113,0.11502060688618194,1.730044077599114e-05,2.905517718154495e-07,251.06006346809156,697.054787435821,True,True,True,True,True,True,True
0.804,0.006,0.085,0.093,0.012,341.17063828279845,0.14636637095539287,3.1194880320679566e-05,2.014205748880532e-06,248.46817624862405,656.943804624834,True,True,True,True,True,True,True
0.838,0.013000000000000001,0.14,0.004,0.005,180.5060867492801,0.06492027834256761,3.199888828954529e-05,4.16877616604172e-06,285.0180996276221,762.2864627980695,True,True,True,True,True,True,True
0.8039999999999999,0.007,0.081,0.068,0.04,1179.4674454877895,0.1449233031329171,2.7447259803496143e-05,1.9958995363807267e-06,251.1818474357162,666.0718339733878,False,True,True,True,True,True,False
0.8029999999999999,0.159,0.02,0.006,0.012,421.54169318961704,0.02920366878932359,6.008219139695991e-06,5.850277841772981e-07,287.26038758152646,828.978028261622,True,True,True,True,True,True,True
0.8109999999999999,0.101,0.076,0.008,0.004,141.94773670070813,0.04479208215504528,1.8522594589614432e-05,2.2264352935072016e-06,288.2773696249477,808.2242942314118,True,True,True,True,True,True,True
0.817,0.088,0.006,0.085,0.004,116.94932897208092,0.10848140131591429,1.6249021043815497e-05,1.471624177530052e-07,249.75194513105853,691.7809861226795,True,True,True,True,True,True,True
0.8049999999999999,0.01,0.065,0.079,0.041,1176.039955433455,0.15017873522242026,2.5800767689541538e-05,1.560291765552318e-06,245.18894819306956,649.9709044203688,False,True,True,True,True,True,False
0.82,0.159,0.007,0.007,0.007,246.1594431437074,0.020574930500134057,3.3775742008045713e-06,2.0699414853855677e-07,284.0842689202507,818.470259074778,True,True,True,True,True,True,True
0.808,0.158,0.008,0.017,0.009000000000000001,307.3384560905775,0.03679838766139179,5.613867921046747e-06,2.2942880306704926e-07,281.6778440022999,812.0622418286626,True,True,True,True,True,True,True
0.8049999999999999,0.007,0.079,0.10300000000000001,0.006,168.57197577131288,0.1485021159893662,3.12247792573778e-05,1.8376024768126731e-06,245.35024641055446,648.0979961449375,True,True,True,True,True,True,True
0.8049999999999999,0.10400000000000001,0.075,0.005,0.011,389.95092691729235,0.047516239463270896,1.7753294680800467e-05,2.203245507436428e-06,288.85762196489134,811.731902770897,True,True,True,True,True,True,True
0.8109999999999999,0.005,0.013000000000000001,0.167,0.004,99.32022372321276,0.17643677100161312,2.6761101377653837e-05,2.6690236944835747e-07,213.5178172469743,555.1917025859666,True,True,True,True,True,True,True
0.835,0.005,0.147,0.006,0.007,250.6876831643764,0.07231068605846362,3.378157662597485e-05,4.3487281667148165e-06,284.3365056891172,757.4545452524447,True,True,True,True,True,True,True
0.819,0.01,0.14100000000000001,0.008,0.022,771.5548260388648,0.08760098527213639,3.2463878138088264e-05,4.099030005290978e-06,282.34108055914254,755.3015148179214,True,True,True,True,True,True,True
0.8069999999999999,0.011,0.145,0.004,0.033,1160.4789317571094,0.09507997550337127,3.263763543635362e-05,4.226825770904782e-06,283.6573559321899,760.6886273109743,False,True,True,True,True,True,False
0.8029999999999999,0.005,0.01,0.166,0.016,387.15490627627804,0.18235708351472552,2.6109853873221007e-05,2.0487738296434537e-07,212.0394837565297,551.8979463836498,True,True,True,True,True,True,True
0.8109999999999999,0.013000000000000001,0.004,0.165,0.007,171.97750254670726,0.17455538909150511,2.5174965869713575e-05,8.383553127142116e-08,213.2946702143882,557.8003442438663,True,True,True,True,True,True,True
0.8029999999999999,0.091,0.088,0.009000000000000001,0.009000000000000001,316.54574345059143,0.055765411195379505,2.1259267743333185e-05,2.563028195019376e-06,288.41209974615293,805.3959054111509,True,True,True,True,True,True,True
0.8109999999999999,0.007,0.154,0.015,0.013000000000000001,450.983070053699,0.09212730971171505,3.628556458178518e-05,4.425083200442056e-06,284.08976881358564,759.4185483418911,True,True,True,True,True,True,True
0.8089999999999999,0.094,0.084,0.008,0.005,177.23508378489612,0.048841112907364266,2.0262899520735398e-05,2.4601734811666144e-06,288.62626183369014,806.6322377353689,True,True,True,True,True,True,True
0.8119999999999999,0.163,0.004,0.01,0.011,382.04087424240214,0.02781915647407474,3.376922448351371e-06,1.1827711812738061e-07,283.253206455402,818.3514287467395,True,True,True,True,True,True,True
0.8029999999999999,0.11,0.076,0.004,0.007,249.84765023274713,0.042363485600294126,1.7827134536018045e-05,2.245202244456561e-06,291.0566978734146,820.4256657202944,True,True,True,True,True,True,True
0.8079999999999999,0.163,0.014,0.011,0.004,139.76834190949688,0.02573065940660515,5.693656585023462e-06,4.0720599099361837e-07,286.13917688147046,826.7071444416644,True,True,True,True,True,True,True
0.8089999999999999,0.097,0.009000000000000001,0.081,0.004,117.994173396633,0.1055285312870513,1.6242725349082855e-05,2.2133661544123532e-07,253.53145681446549,706.7748666081077,True,True,True,True,True,True,True
0.8109999999999999,0.165,0.01,0.006,0.008,281.81166573560927,0.02130215532217312,3.825077374297502e-06,2.9482831721471876e-07,286.40414560565466,828.1787972636787,True,True,True,True,True,True,True
0.804,0.036000000000000004,0.146,0.007,0.007,249.67317936455046,0.07313484338068513,3.368857383522195e-05,4.301262311818976e-06,291.08851654654325,791.2849914638554,True,True,True,True,True,True,True
0.8039999999999999,0.165,0.008,0.012,0.011,379.98965649315926,0.03204608012832764,4.64214221064164e-06,2.3210052666665002e-07,284.29325117893416,822.6943867927603,True,True,True,True,True,True,True
0.8039999999999999,0.013000000000000001,0.156,0.013000000000000001,0.014,487.8552342566649,0.0914213208017172,3.6466149578536534e-05,4.502788681885983e-06,286.380794400591,768.9032621318588,True,True,True,True,True,True,True
0.813,0.006,0.159,0.01,0.012,422.7319126974918,0.08694610859183367,3.681283583369138e-05,4.636114037539682e-06,286.35575888881107,765.3701815181226,True,True,True,True,True,True,True
0.8109999999999999,0.006,0.004,0.17500000000000002,0.004,97.80824197336248,0.17940383238629065,2.616378220432446e-05,8.240234087204018e-08,209.616893606082,544.3583794709175,True,True,True,True,True,True,True
0.8049999999999999,0.015,0.163,0.004,0.013000000000000001,465.30114520987104,0.08190548729547589,3.697224092915754e-05,4.827633176089707e-06,290.771362558539,782.2213875403661,True,True,True,True,True,True,True
0.8099999999999999,0.011,0.168,0.006,0.005,179.9279400384026,0.07827832806229187,3.848084643069333e-05,4.980582676758097e-06,291.28848496256245,781.5200342215509,True,True,True,True,True,True,True
0.874,0.005,0.006,0.068,0.047,1375.326485667833,0.12676566026468322,1.3674259018476113e-05,1.4949504830176593e-07,230.8951044870363,602.1922572504858,False,True,True,True,True,True,False
0.851,0.081,0.007,0.028,0.033,1075.9791441639393,0.0733911143075359,7.455051677672824e-06,1.9282039870492887e-07,259.0833361175808,714.4421808312966,False,True,True,True,True,True,False
0.8340000000000001,0.088,0.023,0.01,0.045,1528.0467456192464,0.06879582698263048,7.456851307902775e-06,6.509675946111065e-07,267.9873626011186,744.4246009374464,False,True,True,True,True,True,False
0.863,0.081,0.004,0.012,0.04,1354.9789232299192,0.059561543100599204,3.83492695411708e-06,1.1571506948580278e-07,261.40676602462713,720.5151460357096,False,True,True,True,True,True,False
0.845,0.101,0.014,0.036000000000000004,0.004,131.32612292741513,0.058372220267443674,1.0256205573685817e-05,3.823200732972752e-07,265.9851242832468,741.6601236240363,True,True,True,True,True,True,True
0.821,0.03,0.093,0.042,0.014,449.3759515795571,0.10179674960386177,2.6897827942729624e-05,2.4813838415697802e-06,267.56701306247135,720.2525861259751,True,True,True,True,True,True,True
0.844,0.088,0.01,0.025,0.033,1084.511059577231,0.07088646043831139,7.519028405963315e-06,2.7615997817445414e-07,262.16780648399066,726.5775897226242,False,True,True,True,True,True,False
0.827,0.042,0.093,0.034,0.004,133.11626766300998,0.08377893647966539,2.5974668709302266e-05,2.549196668085581e-06,272.9667784223645,739.7692424991376,True,True,True,True,True,True,True
0.8029999999999999,0.03,0.004,0.11900000000000001,0.044,1148.3899374687262,0.1658926745980237,2.0008456334846493e-05,8.99396605774485e-08,224.85178613724133,599.5500801940457,False,True,True,True,True,True,False
0.835,0.088,0.008,0.045,0.024,753.391236441274,0.08484825485001654,1.0569662524071596e-05,2.1195919212356872e-07,257.8069108020355,714.3594474249646,True,True,True,True,True,True,True
0.829,0.088,0.017,0.031,0.035,1130.6954767753427,0.08213070470785658,9.993686510955906e-06,4.596010496783726e-07,262.4476725439245,728.5032586593651,False,True,True,True,True,True,False
0.847,0.081,0.011,0.023,0.038,1251.3526331453022,0.07356239201646866,7.371361727745511e-06,3.040497417736334e-07,260.8599001368124,720.0013411065219,False,True,True,True,True,True,False
0.862,0.074,0.009000000000000001,0.007,0.048,1639.7981636303098,0.06291504584229554,3.9185118389675e-06,2.5825759544682465e-07,261.5711288564451,718.5675834577443,False,True,True,True,True,True,False
0.839,0.101,0.02,0.036000000000000004,0.004,131.39106371195334,0.060455811748062416,1.1468463064104833e-05,5.449477436959432e-07,267.52757323929404,746.520102297722,True,True,True,True,True,True,True
0.8079999999999999,0.033,0.109,0.036000000000000004,0.014,456.79995437711176,0.10080518146395491,2.936620258976665e-05,2.953838711726557e-06,273.7416269622714,740.1269270655235,True,True,True,True,True,True,True
0.853,0.08,0.023,0.006,0.038,1312.1994591878574,0.05686360432533943,6.644750023372818e-06,6.616851760805642e-07,267.57401216468577,738.5141468904231,False,True,True,True,True,True,False
0.858,0.089,0.004,0.033,0.016,521.3353601455998,0.062486072796816755,7.717790311528942e-06,1.1142519000993056e-07,260.36516022754796,720.2310244536803,True,True,True,True,True,True,True
0.852,0.083,0.015,0.017,0.033,1108.8027227848993,0.06297942258121632,7.065928899595258e-06,4.2154699676060813e-07,264.10542823863545,729.6203367090393,False,True,True,True,True,True,False
0.814,0.08700000000000001,0.005,0.06,0.034,1020.4356249245591,0.10799788321171007,1.2376024777266115e-05,1.279140387122915e-07,252.61304700720078,700.8256289343457,False,True,True,True,True,True,False
0.802,0.096,0.028,0.027,0.047,1521.5755598766143,0.09230970332513225,1.1536124699011324e-05,7.563362248337561e-07,267.11804404626304,747.3927726235919,False,True,True,True,True,True,False
0.8069999999999999,0.088,0.012,0.045,0.048,1481.5115207014865,0.10692063943292741,1.13454260343307e-05,3.114965399429436e-07,256.9674931657547,714.7065417596889,False,True,True,True,True,True,False
0.834,0.106,0.015,0.036000000000000004,0.009000000000000001,292.89452207430526,0.06335455741972,1.0461677355848086e-05,4.0786281992806876e-07,267.02094522795346,747.5499388097534,True,True,True,True,True,True,True
0.8049999999999999,0.045,0.11,0.034,0.006,198.81123237489885,0.09159741906482806,2.9428640598623257e-05,3.0120330011498375e-06,277.87786758971095,756.7040691162085,True,True,True,True,True,True,True
0.838,0.097,0.008,0.01,0.047,1591.9267460815033,0.06527705360764481,4.315849379989089e-06,2.2796200717651697e-07,266.0777341931306,742.2608857768929,False,True,True,True,True,True,False
0.825,0.105,0.025,0.034,0.011,359.2932877367037,0.06629470650138775,1.2137046180999082e-05,6.805024470377114e-07,269.6556131325399,755.4395321872264,True,True,True,True,True,True,True
0.849,0.10300000000000001,0.006,0.035,0.007,228.88103898817,0.057176364917134126,8.473516749994693e-06,1.6565391586527297e-07,264.38985921426183,737.6756638262923,True,True,True,True,True,True,True
0.8029999999999999,0.004,0.014,0.14,0.039,978.2077465234324,0.18041665682883498,2.3947252479847907e-05,2.9710508678922634e-07,216.96187237837086,566.4243884411444,True,True,True,True,True,True,True
0.823,0.049,0.088,0.036000000000000004,0.004,132.3591222636155,0.08430680062764828,2.5222568092881842e-05,2.398757020992977e-06,272.8584508605058,742.5035449338113,True,True,True,True,True,True,True
0.828,0.084,0.015,0.032,0.041,1315.4120279356043,0.08800210908069164,9.774406765150197e-06,4.0319649140394746e-07,260.3068000513193,721.0300401509911,False,True,True,True,True,True,False
0.806,0.041,0.063,0.08600000000000001,0.004,117.36725986641436,0.12721035949363443,2.660824086571073e-05,1.5218166118961958e-06,253.1981156266734,683.9541621963775,True,True,True,True,True,True,True
0.824,0.04,0.09,0.042,0.004,130.44680124272756,0.09180789889461417,2.641288447359868e-05,2.4170455661189325e-06,269.91018431069796,730.3924482745047,True,True,True,True,True,True,True
0.828,0.029,0.096,0.041,0.006,195.19093556904315,0.09460718458219801,2.74653783106759e-05,2.582626876168344e-06,268.9542300193392,723.0948241232084,True,True,True,True,True,True,True
0.853,0.089,0.006,0.016,0.036000000000000004,1209.4231391132348,0.06138774103900144,5.023387704311484e-06,1.7053568659863494e-07,263.1863571293074,729.3710657724032,False,True,True,True,True,True,False
0.849,0.085,0.005,0.035,0.026000000000000002,836.3121839143461,0.07439197356480293,8.284070042815327e-06,1.368196641458908e-07,258.4529341393155,714.1200972317032,True,True,True,True,True,True,True
0.849,0.082,0.009000000000000001,0.03,0.03,975.1782279184862,0.0736507831548369,8.204109171501137e-06,2.46281479394792e-07,259.60692852070633,716.3913885583696,True,True,True,True,True,True,True
0.816,0.034,0.11,0.034,0.006,198.8886311110913,0.09163640593236944,2.9427234669156297e-05,3.0133595934604764e-06,275.31044906083554,744.2058186224739,True,True,True,True,True,True,True
0.8029999999999999,0.049,0.112,0.032,0.004,133.97357756015302,0.08815679489575676,2.961830256768353e-05,3.0868399479872266e-06,279.9357519986308,764.2783212569924,True,True,True,True,True,True,True
0.829,0.029,0.096,0.038,0.008,261.3341268936637,0.09308055132249628,2.7061990225572093e-05,2.5987305276369405e-06,269.48365092790345,724.6081813225428,True,True,True,True,True,True,True
0.8089999999999999,0.066,0.088,0.031,0.006,199.91480553351002,0.08030237643190358,2.4526959639086842e-05,2.424776837796934e-06,277.81010656733343,764.5028470107342,True,True,True,True,True,True,True
0.828,0.10300000000000001,0.022,0.035,0.012,390.5074115047165,0.06737209962645468,1.1699405977895715e-05,5.972428938812069e-07,268.11228047893184,750.031009449757,True,True,True,True,True,True,True
