nuclides,reactions,groups,xs
F_m255,"(n,gamma)",1,8.873
F_m255,"(n,4n)",1,0.0
F_m255,"(n,t)",1,0.0
F_m255,fission,1,0.0
F_m256,"(n,2n)",1,0.0
F_m256,"(n,d)",1,0.0
F_m256,"(n,a)",1,1.845e-06
F_m256,"(n,p)",1,0.0
F_m256,"(n,3n)",1,0.0
F_m256,"(n,gamma)",1,13.82
F_m256,"(n,4n)",1,0.0
F_m256,"(n,t)",1,0.0
F_m256,fission,1,0.0
F_m257,"(n,2n)",1,0.0
F_m257,"(n,d)",1,0.0
F_m257,"(n,a)",1,3.939e-07
F_m257,"(n,p)",1,0.0
F_m257,"(n,3n)",1,0.0
F_m257,"(n,gamma)",1,27.31
F_m257,"(n,4n)",1,0.0
F_m257,"(n,t)",1,0.0
F_m257,fission,1,0.0
F_m259,"(n,2n)",1,0.0
F_m259,"(n,d)",1,0.0
F_m259,"(n,a)",1,1.967e-08
F_m259,"(n,p)",1,0.0
F_m259,"(n,3n)",1,0.0
F_m259,"(n,gamma)",1,37.04
F_m259,"(n,4n)",1,0.0
F_m259,"(n,t)",1,0.0
F_m259,fission,1,0.0
F_m260,"(n,2n)",1,0.0
F_m260,"(n,d)",1,0.0
F_m260,"(n,a)",1,7.025e-09
F_m260,"(n,p)",1,0.0
F_m260,"(n,3n)",1,0.0
F_m260,"(n,gamma)",1,27.63
F_m260,"(n,4n)",1,0.0
F_m260,"(n,t)",1,0.0
F_m260,fission,1,0.0
Fr204,"(n,2n)",1,0.0
Fr204,"(n,d)",1,0.0
Fr204,"(n,a)",1,0.02761
Fr204,"(n,p)",1,1.452
Fr204,"(n,3n)",1,0.0
Fr204,"(n,gamma)",1,57.77
Fr204,"(n,4n)",1,0.0
Fr204,"(n,t)",1,0.0
Fr204,fission,1,0.0
Fr205,"(n,2n)",1,0.0
Fr205,"(n,d)",1,0.0
Fr205,"(n,a)",1,0.02025
Fr205,"(n,p)",1,1.802
Fr205,"(n,3n)",1,0.0
Fr205,"(n,gamma)",1,87.76
Fr205,"(n,4n)",1,0.0
Fr205,"(n,t)",1,0.0
Fr205,fission,1,0.0
Fr206,"(n,2n)",1,0.0
Fr206,"(n,d)",1,0.0
Fr206,"(n,a)",1,0.04422
Fr206,"(n,p)",1,1.365
Fr206,"(n,3n)",1,0.0
Fr206,"(n,gamma)",1,73.73
Fr206,"(n,4n)",1,0.0
Fr206,"(n,t)",1,0.0
Fr206,fission,1,0.0
Fr207,"(n,2n)",1,0.0
Fr207,"(n,d)",1,0.0
Fr207,"(n,a)",1,0.00341
Fr207,"(n,p)",1,0.5755
Fr207,"(n,3n)",1,0.0
Fr207,"(n,gamma)",1,56.33
Fr207,"(n,4n)",1,0.0
Fr207,"(n,t)",1,0.0
Fr207,fission,1,0.0
Fr208,"(n,2n)",1,0.0
Fr208,"(n,d)",1,0.0
Fr208,"(n,a)",1,0.0729
Fr208,"(n,p)",1,0.564
Fr208,"(n,3n)",1,0.0
Fr208,"(n,gamma)",1,38.83
Fr208,"(n,4n)",1,0.0
Fr208,"(n,t)",1,0.0
Fr208,fission,1,0.0
Fr209,"(n,2n)",1,0.0
Fr209,"(n,d)",1,0.0
Fr209,"(n,a)",1,0.01796
Fr209,"(n,p)",1,0.1607
Fr209,"(n,3n)",1,0.0
Fr209,"(n,gamma)",1,75.75
Fr209,"(n,4n)",1,0.0
Fr209,"(n,t)",1,0.0
Fr209,fission,1,0.0
Fr210,"(n,2n)",1,0.0
Fr210,"(n,d)",1,0.0
Fr210,"(n,a)",1,0.09943
Fr210,"(n,p)",1,0.2369
Fr210,"(n,3n)",1,0.0
Fr210,"(n,gamma)",1,96.38
Fr210,"(n,4n)",1,0.0
Fr210,"(n,t)",1,0.0
Fr210,fission,1,0.0
Fr211,"(n,2n)",1,0.0
Fr211,"(n,d)",1,0.0
Fr211,"(n,a)",1,0.0142
Fr211,"(n,p)",1,0.006537
Fr211,"(n,3n)",1,0.0
Fr211,"(n,gamma)",1,225.0
Fr211,"(n,4n)",1,0.0
Fr211,"(n,t)",1,0.0
Fr211,fission,1,0.0
Fr212,"(n,2n)",1,0.0
Fr212,"(n,d)",1,0.0
Fr212,"(n,a)",1,0.07908
Fr212,"(n,p)",1,0.006477
Fr212,"(n,3n)",1,0.0
Fr212,"(n,gamma)",1,32.75
Fr212,"(n,4n)",1,0.0
Fr212,"(n,t)",1,0.0
Fr212,fission,1,0.0
Fr213,"(n,2n)",1,0.0
Fr213,"(n,d)",1,0.0
Fr213,"(n,a)",1,0.01294
Fr213,"(n,p)",1,3.143e-07
Fr213,"(n,3n)",1,0.0
Fr213,"(n,gamma)",1,7.235
Fr213,"(n,4n)",1,0.0
Fr213,"(n,t)",1,0.0
Fr213,fission,1,0.0
Fr220,"(n,2n)",1,0.0
Fr220,"(n,d)",1,0.0
Fr220,"(n,a)",1,0.001638
Fr220,"(n,p)",1,0.0
Fr220,"(n,3n)",1,0.0
Fr220,"(n,gamma)",1,0.01706
Fr220,"(n,4n)",1,0.0
Fr220,"(n,t)",1,0.0
Fr220,fission,1,0.0
Fr221,"(n,2n)",1,0.0
Fr221,"(n,d)",1,0.0
Fr221,"(n,a)",1,0.1006
Fr221,"(n,p)",1,0.0
Fr221,"(n,3n)",1,0.0
Fr221,"(n,gamma)",1,166.1
Fr221,"(n,4n)",1,0.0
Fr221,"(n,t)",1,0.0
Fr221,fission,1,0.0
Fr222,"(n,2n)",1,0.0
Fr222,"(n,d)",1,0.0
Fr222,"(n,a)",1,4.354e-06
Fr222,"(n,p)",1,0.0
Fr222,"(n,3n)",1,0.0
Fr222,"(n,gamma)",1,87.61
Fr222,"(n,4n)",1,0.0
Fr222,"(n,t)",1,0.0
Fr222,fission,1,0.0
Fr223,"(n,2n)",1,0.0
Fr223,"(n,d)",1,0.0
Fr223,"(n,a)",1,3.383e-06
Fr223,"(n,p)",1,0.0
Fr223,"(n,3n)",1,0.0
Fr223,"(n,gamma)",1,1.744
Fr223,"(n,4n)",1,0.0
Fr223,"(n,t)",1,0.0
Fr223,fission,1,0.0
Fr224,"(n,2n)",1,0.0
Fr224,"(n,d)",1,0.0
Fr224,"(n,a)",1,2.047e-05
Fr224,"(n,p)",1,0.0
Fr224,"(n,3n)",1,0.0
Fr224,"(n,gamma)",1,156.8
Fr224,"(n,4n)",1,0.0
Fr224,"(n,t)",1,0.0
Fr224,fission,1,0.0
Fr225,"(n,2n)",1,0.0
Fr225,"(n,d)",1,0.0
Fr225,"(n,a)",1,1.583e-06
Fr225,"(n,p)",1,0.0
Fr225,"(n,3n)",1,0.0
Fr225,"(n,gamma)",1,130.3
Fr225,"(n,4n)",1,0.0
Fr225,"(n,t)",1,0.0
Fr225,fission,1,0.0
Fr226,"(n,2n)",1,0.0
Fr226,"(n,d)",1,0.0
Fr226,"(n,a)",1,1.94e-06
Fr226,"(n,p)",1,0.0
Fr226,"(n,3n)",1,0.0
Fr226,"(n,gamma)",1,13.84
Fr226,"(n,4n)",1,0.0
Fr226,"(n,t)",1,0.0
Fr226,fission,1,0.0
Fr227,"(n,2n)",1,0.0
Fr227,"(n,d)",1,0.0
Fr227,"(n,a)",1,3.841e-05
Fr227,"(n,p)",1,0.0
Fr227,"(n,3n)",1,0.0
Fr227,"(n,gamma)",1,174.2
Fr227,"(n,4n)",1,0.0
Fr227,"(n,t)",1,0.0
Fr227,fission,1,0.0
Fr228,"(n,2n)",1,0.0
Fr228,"(n,d)",1,0.0
Fr228,"(n,a)",1,1.18e-11
Fr228,"(n,p)",1,0.0
Fr228,"(n,3n)",1,0.0
Fr228,"(n,gamma)",1,12.77
Fr228,"(n,4n)",1,0.0
Fr228,"(n,t)",1,0.0
Fr228,fission,1,0.0
Fr229,"(n,2n)",1,0.0
Fr229,"(n,d)",1,0.0
Fr229,"(n,a)",1,0.0
Fr229,"(n,p)",1,0.0
Fr229,"(n,3n)",1,0.0
Fr229,"(n,gamma)",1,7.688
Fr229,"(n,4n)",1,0.0
Fr229,"(n,t)",1,0.0
Fr229,fission,1,0.0
Fr230,"(n,2n)",1,0.0
Fr230,"(n,d)",1,0.0
Fr230,"(n,a)",1,0.0
Fr230,"(n,p)",1,0.0
Fr230,"(n,3n)",1,0.0
Fr230,"(n,gamma)",1,8.801
Fr230,"(n,4n)",1,0.0
Fr230,"(n,t)",1,0.0
Fr230,fission,1,0.0
Fr231,"(n,2n)",1,0.0
Fr231,"(n,d)",1,0.0
Fr231,"(n,a)",1,0.0
Fr231,"(n,p)",1,0.0
Fr231,"(n,3n)",1,0.0
Fr231,"(n,gamma)",1,28.82
Fr231,"(n,4n)",1,0.0
Fr231,"(n,t)",1,0.0
Fr231,fission,1,0.0
Fr232,"(n,2n)",1,0.0
Fr232,"(n,d)",1,0.0
Fr232,"(n,a)",1,5.204e-11
Fr232,"(n,p)",1,0.0
Fr232,"(n,3n)",1,0.0
Fr232,"(n,gamma)",1,174.4
Fr232,"(n,4n)",1,0.0
Fr232,"(n,t)",1,0.0
Fr232,fission,1,0.0
Fr233,"(n,2n)",1,0.0
Fr233,"(n,d)",1,0.0
Fr233,"(n,a)",1,0.0
Fr233,"(n,p)",1,0.0
Fr233,"(n,3n)",1,0.0
Fr233,"(n,gamma)",1,116.3
Fr233,"(n,4n)",1,0.0
Fr233,"(n,t)",1,0.0
Fr233,fission,1,0.0
Gd135,"(n,2n)",1,0.0
Gd135,"(n,d)",1,0.0
Gd135,"(n,a)",1,23.23
Gd135,"(n,p)",1,1.764e-10
Gd135,"(n,3n)",1,0.0
Gd135,"(n,gamma)",1,78.47
Gd135,"(n,4n)",1,0.0
Gd135,"(n,t)",1,0.0
Gd135,fission,1,0.0
Gd136,"(n,2n)",1,0.0
Gd136,"(n,d)",1,0.0
Gd136,"(n,a)",1,0.9218
Gd136,"(n,p)",1,3.114e-11
Gd136,"(n,3n)",1,0.0
Gd136,"(n,gamma)",1,177.7
Gd136,"(n,4n)",1,0.0
Gd136,"(n,t)",1,0.0
Gd136,fission,1,0.0
Gd137,"(n,2n)",1,0.0
Gd137,"(n,d)",1,0.0
Gd137,"(n,a)",1,37.27
Gd137,"(n,p)",1,37.86
Gd137,"(n,3n)",1,0.0
Gd137,"(n,gamma)",1,125.9
Gd137,"(n,4n)",1,0.0
Gd137,"(n,t)",1,0.0
Gd137,fission,1,0.0
Gd138,"(n,2n)",1,0.0
Gd138,"(n,d)",1,0.0
Gd138,"(n,a)",1,1.509
Gd138,"(n,p)",1,760.4
Gd138,"(n,3n)",1,0.0
Gd138,"(n,gamma)",1,0.5485
Gd138,"(n,4n)",1,0.0
Gd138,"(n,t)",1,0.0
Gd138,fission,1,0.0
Gd139,"(n,2n)",1,0.0
Gd139,"(n,d)",1,0.0
Gd139,"(n,a)",1,6.136
Gd139,"(n,p)",1,1643.0
Gd139,"(n,3n)",1,0.0
Gd139,"(n,gamma)",1,88.28
Gd139,"(n,4n)",1,0.0
Gd139,"(n,t)",1,0.0
Gd139,fission,1,0.0
Gd140,"(n,2n)",1,0.0
Gd140,"(n,d)",1,0.0
Gd140,"(n,a)",1,0.1194
Gd140,"(n,p)",1,204.4
Gd140,"(n,3n)",1,0.0
Gd140,"(n,gamma)",1,13.38
Gd140,"(n,4n)",1,0.0
Gd140,"(n,t)",1,0.0
Gd140,fission,1,0.0
Gd141,"(n,2n)",1,0.0
Gd141,"(n,d)",1,0.0
Gd141,"(n,a)",1,8.379
Gd141,"(n,p)",1,760.8
Gd141,"(n,3n)",1,0.0
Gd141,"(n,gamma)",1,50.98
Gd141,"(n,4n)",1,0.0
Gd141,"(n,t)",1,0.0
Gd141,fission,1,0.0
Gd142,"(n,2n)",1,0.0
Gd142,"(n,d)",1,0.0
Gd142,"(n,a)",1,0.1821
Gd142,"(n,p)",1,36.52
Gd142,"(n,3n)",1,0.0
Gd142,"(n,gamma)",1,102.9
Gd142,"(n,4n)",1,0.0
Gd142,"(n,t)",1,0.0
Gd142,fission,1,0.0
Gd143,"(n,2n)",1,0.0
Gd143,"(n,d)",1,0.0
Gd143,"(n,a)",1,1.893
Gd143,"(n,p)",1,254.4
Gd143,"(n,3n)",1,0.0
Gd143,"(n,gamma)",1,26.84
Gd143,"(n,4n)",1,0.0
Gd143,"(n,t)",1,0.0
Gd143,fission,1,0.0
Gd144,"(n,2n)",1,0.0
Gd144,"(n,d)",1,0.0
Gd144,"(n,a)",1,0.001551
Gd144,"(n,p)",1,0.7744
Gd144,"(n,3n)",1,0.0
Gd144,"(n,gamma)",1,0.2215
Gd144,"(n,4n)",1,0.0
Gd144,"(n,t)",1,0.0
Gd144,fission,1,0.0
Gd145,"(n,2n)",1,0.0
Gd145,"(n,d)",1,0.0
Gd145,"(n,a)",1,0.1699
Gd145,"(n,p)",1,28.5
Gd145,"(n,3n)",1,0.0
Gd145,"(n,gamma)",1,19.11
Gd145,"(n,4n)",1,0.0
Gd145,"(n,t)",1,0.0
Gd145,fission,1,0.0
Gd146,"(n,2n)",1,0.0
Gd146,"(n,d)",1,0.0
Gd146,"(n,a)",1,1.554e-08
Gd146,"(n,p)",1,1.18e-08
Gd146,"(n,3n)",1,0.0
Gd146,"(n,gamma)",1,238.3
Gd146,"(n,4n)",1,0.0
Gd146,"(n,t)",1,0.0
Gd146,fission,1,0.0
Gd147,"(n,2n)",1,0.0
Gd147,"(n,d)",1,0.0
Gd147,"(n,a)",1,0.7273
Gd147,"(n,p)",1,0.02159
Gd147,"(n,3n)",1,0.0
Gd147,"(n,gamma)",1,82.02
Gd147,"(n,4n)",1,0.0
Gd147,"(n,t)",1,0.0
Gd147,fission,1,0.0
Gd148,"(n,2n)",1,0.0
Gd148,"(n,d)",1,0.0
Gd148,"(n,a)",1,0.2665
Gd148,"(n,p)",1,0.0
Gd148,"(n,3n)",1,0.0
Gd148,"(n,gamma)",1,3379.0
Gd148,"(n,4n)",1,0.0
Gd148,"(n,t)",1,0.0
Gd148,fission,1,0.0
Gd149,"(n,2n)",1,0.0
Gd149,"(n,d)",1,0.0
Gd149,"(n,a)",1,0.2931
Gd149,"(n,p)",1,4.762e-05
Gd149,"(n,3n)",1,0.0
Gd149,"(n,gamma)",1,22.21
Gd149,"(n,4n)",1,0.0
Gd149,"(n,t)",1,0.0
Gd149,fission,1,0.0
Gd150,"(n,2n)",1,0.0
Gd150,"(n,d)",1,0.0
Gd150,"(n,a)",1,6.668e-05
Gd150,"(n,p)",1,0.0
Gd150,"(n,3n)",1,0.0
Gd150,"(n,gamma)",1,8.172
Gd150,"(n,4n)",1,0.0
Gd150,"(n,t)",1,0.0
Gd150,fission,1,0.0
Gd151,"(n,2n)",1,0.0
Gd151,"(n,d)",1,0.0
Gd151,"(n,a)",1,0.05837
Gd151,"(n,p)",1,2.837e-10
Gd151,"(n,3n)",1,0.0
Gd151,"(n,gamma)",1,8.518
Gd151,"(n,4n)",1,0.0
Gd151,"(n,t)",1,0.0
Gd151,fission,1,0.0
Gd152,"(n,2n)",1,0.0
Gd152,"(n,d)",1,0.0
Gd152,"(n,a)",1,0.002126
Gd152,"(n,p)",1,0.0
Gd152,"(n,3n)",1,0.0
Gd152,"(n,gamma)",1,204.0
Gd152,"(n,4n)",1,0.0
Gd152,"(n,t)",1,0.0
Gd152,fission,1,0.0
Gd153,"(n,2n)",1,0.0
Gd153,"(n,d)",1,0.0
Gd153,"(n,a)",1,0.006617
Gd153,"(n,p)",1,1.111e-09
Gd153,"(n,3n)",1,0.0
Gd153,"(n,gamma)",1,6063.0
Gd153,"(n,4n)",1,0.0
Gd153,"(n,t)",1,0.0
Gd153,fission,1,0.0
Gd154,"(n,2n)",1,0.0
Gd154,"(n,d)",1,0.0
Gd154,"(n,a)",1,0.0001803
Gd154,"(n,p)",1,0.0
Gd154,"(n,3n)",1,0.0
Gd154,"(n,gamma)",1,21.71
Gd154,"(n,4n)",1,0.0
Gd154,"(n,t)",1,0.0
Gd154,fission,1,0.0
Gd155,"(n,2n)",1,0.0
Gd155,"(n,d)",1,0.0
Gd155,"(n,a)",1,5.244e-06
Gd155,"(n,p)",1,0.0
Gd155,"(n,3n)",1,0.0
Gd155,"(n,gamma)",1,11290.0
Gd155,"(n,4n)",1,0.0
Gd155,"(n,t)",1,0.0
Gd155,fission,1,0.0
Gd156,"(n,2n)",1,0.0
Gd156,"(n,d)",1,0.0
Gd156,"(n,a)",1,1.462e-12
Gd156,"(n,p)",1,0.0
Gd156,"(n,3n)",1,0.0
Gd156,"(n,gamma)",1,0.5821
Gd156,"(n,4n)",1,0.0
Gd156,"(n,t)",1,0.0
Gd156,fission,1,0.0
Gd157,"(n,2n)",1,0.0
Gd157,"(n,d)",1,0.0
Gd157,"(n,a)",1,1.387e-05
Gd157,"(n,p)",1,0.0
Gd157,"(n,3n)",1,0.0
Gd157,"(n,gamma)",1,44990.0
Gd157,"(n,4n)",1,0.0
Gd157,"(n,t)",1,0.0
Gd157,fission,1,0.0
Gd158,"(n,2n)",1,0.0
Gd158,"(n,d)",1,0.0
Gd158,"(n,a)",1,0.0
Gd158,"(n,p)",1,0.0
Gd158,"(n,3n)",1,0.0
Gd158,"(n,gamma)",1,0.7202
Gd158,"(n,4n)",1,0.0
Gd158,"(n,t)",1,0.0
Gd158,fission,1,0.0
Gd159,"(n,2n)",1,0.0
Gd159,"(n,d)",1,0.0
Gd159,"(n,a)",1,1.877e-09
Gd159,"(n,p)",1,0.0
Gd159,"(n,3n)",1,0.0
Gd159,"(n,gamma)",1,10.3
Gd159,"(n,4n)",1,0.0
Gd159,"(n,t)",1,0.0
Gd159,fission,1,0.0
Gd160,"(n,2n)",1,0.0
Gd160,"(n,d)",1,0.0
Gd160,"(n,a)",1,0.0
Gd160,"(n,p)",1,0.0
Gd160,"(n,3n)",1,0.0
Gd160,"(n,gamma)",1,0.4445
Gd160,"(n,4n)",1,0.0
Gd160,"(n,t)",1,0.0
Gd160,fission,1,0.0
Gd161,"(n,2n)",1,0.0
Gd161,"(n,d)",1,0.0
Gd161,"(n,a)",1,5.411e-10
Gd161,"(n,p)",1,0.0
Gd161,"(n,3n)",1,0.0
Gd161,"(n,gamma)",1,11790.0
Gd161,"(n,4n)",1,0.0
Gd161,"(n,t)",1,0.0
Gd161,fission,1,0.0
Gd162,"(n,2n)",1,0.0
Gd162,"(n,d)",1,0.0
Gd162,"(n,a)",1,0.0
Gd162,"(n,p)",1,0.0
Gd162,"(n,3n)",1,0.0
Gd162,"(n,gamma)",1,4.34
Gd162,"(n,4n)",1,0.0
Gd162,"(n,t)",1,0.0
Gd162,fission,1,0.0
Gd163,"(n,2n)",1,0.0
Gd163,"(n,d)",1,0.0
Gd163,"(n,a)",1,0.0
Gd163,"(n,p)",1,0.0
Gd163,"(n,3n)",1,0.0
Gd163,"(n,gamma)",1,5.23
Gd163,"(n,4n)",1,0.0
Gd163,"(n,t)",1,0.0
Gd163,fission,1,0.0
Gd164,"(n,2n)",1,0.0
Gd164,"(n,d)",1,0.0
Gd164,"(n,a)",1,0.0
Gd164,"(n,p)",1,0.0
Gd164,"(n,3n)",1,0.0
Gd164,"(n,gamma)",1,3.417
Gd164,"(n,4n)",1,0.0
Gd164,"(n,t)",1,0.0
Gd164,fission,1,0.0
Gd165,"(n,2n)",1,0.0
Gd165,"(n,d)",1,0.0
Gd165,"(n,a)",1,0.0
Gd165,"(n,p)",1,0.0
Gd165,"(n,3n)",1,0.0
Gd165,"(n,gamma)",1,9.817
Gd165,"(n,4n)",1,0.0
Gd165,"(n,t)",1,0.0
Gd165,fission,1,0.0
Gd166,"(n,2n)",1,0.0
Gd166,"(n,d)",1,0.0
Gd166,"(n,a)",1,0.0
Gd166,"(n,p)",1,0.0
Gd166,"(n,3n)",1,0.0
Gd166,"(n,gamma)",1,2.408
Gd166,"(n,4n)",1,0.0
Gd166,"(n,t)",1,0.0
Gd166,fission,1,0.0
Gd167,"(n,2n)",1,0.0
Gd167,"(n,d)",1,0.0
Gd167,"(n,a)",1,0.0
Gd167,"(n,p)",1,0.0
Gd167,"(n,3n)",1,0.0
Gd167,"(n,gamma)",1,2.686
Gd167,"(n,4n)",1,0.0
Gd167,"(n,t)",1,0.0
Gd167,fission,1,0.0
Gd169,"(n,2n)",1,0.0
Gd169,"(n,d)",1,0.0
Gd169,"(n,a)",1,0.0
Gd169,"(n,p)",1,0.0
Gd169,"(n,3n)",1,0.0
Gd169,"(n,gamma)",1,2.238
Gd169,"(n,4n)",1,0.0
Gd169,"(n,t)",1,0.0
Gd169,fission,1,0.0
Hf154,"(n,2n)",1,0.0
Hf154,"(n,d)",1,0.0
Hf154,"(n,a)",1,0.006658
Hf154,"(n,p)",1,7.837e-10
Hf154,"(n,3n)",1,0.0
Hf154,"(n,gamma)",1,14.06
Hf154,"(n,4n)",1,0.0
Hf154,"(n,t)",1,0.0
Hf154,fission,1,0.0
Hf158,"(n,2n)",1,0.0
Hf158,"(n,d)",1,0.0
Hf158,"(n,a)",1,2.226
Hf158,"(n,p)",1,122.5
Hf158,"(n,3n)",1,0.0
Hf158,"(n,gamma)",1,39.34
Hf158,"(n,4n)",1,0.0
Hf158,"(n,t)",1,0.0
Hf158,fission,1,0.0
Hf159,"(n,2n)",1,0.0
Hf159,"(n,d)",1,0.0
Hf159,"(n,a)",1,14.63
Hf159,"(n,p)",1,549.4
Hf159,"(n,3n)",1,0.0
Hf159,"(n,gamma)",1,124.3
Hf159,"(n,4n)",1,0.0
Hf159,"(n,t)",1,0.0
Hf159,fission,1,0.0
Hf160,"(n,2n)",1,0.0
Hf160,"(n,d)",1,0.0
Hf160,"(n,a)",1,0.6359
Hf160,"(n,p)",1,23.07
Hf160,"(n,3n)",1,0.0
Hf160,"(n,gamma)",1,88.69
Hf160,"(n,4n)",1,0.0
Hf160,"(n,t)",1,0.0
Hf160,fission,1,0.0
Hf161,"(n,2n)",1,0.0
Hf161,"(n,d)",1,0.0
Hf161,"(n,a)",1,10.5
Hf161,"(n,p)",1,164.9
Hf161,"(n,3n)",1,0.0
Hf161,"(n,gamma)",1,98.28
Hf161,"(n,4n)",1,0.0
Hf161,"(n,t)",1,0.0
Hf161,fission,1,0.0
Hf162,"(n,2n)",1,0.0
Hf162,"(n,d)",1,0.0
Hf162,"(n,a)",1,0.4137
Hf162,"(n,p)",1,2.38
Hf162,"(n,3n)",1,0.0
Hf162,"(n,gamma)",1,522.7
Hf162,"(n,4n)",1,0.0
Hf162,"(n,t)",1,0.0
Hf162,fission,1,0.0
Hf163,"(n,2n)",1,0.0
Hf163,"(n,d)",1,0.0
Hf163,"(n,a)",1,4.335
Hf163,"(n,p)",1,50.24
Hf163,"(n,3n)",1,0.0
Hf163,"(n,gamma)",1,80.74
Hf163,"(n,4n)",1,0.0
Hf163,"(n,t)",1,0.0
Hf163,fission,1,0.0
Hf164,"(n,2n)",1,0.0
Hf164,"(n,d)",1,0.0
Hf164,"(n,a)",1,0.1144
Hf164,"(n,p)",1,0.04385
Hf164,"(n,3n)",1,0.0
Hf164,"(n,gamma)",1,168.3
Hf164,"(n,4n)",1,0.0
Hf164,"(n,t)",1,0.0
Hf164,fission,1,0.0
Hf165,"(n,2n)",1,0.0
Hf165,"(n,d)",1,0.0
Hf165,"(n,a)",1,1.508
Hf165,"(n,p)",1,5.164
Hf165,"(n,3n)",1,0.0
Hf165,"(n,gamma)",1,281.9
Hf165,"(n,4n)",1,0.0
Hf165,"(n,t)",1,0.0
Hf165,fission,1,0.0
Hf166,"(n,2n)",1,0.0
Hf166,"(n,d)",1,0.0
Hf166,"(n,a)",1,0.03756
Hf166,"(n,p)",1,1.102e-06
Hf166,"(n,3n)",1,0.0
Hf166,"(n,gamma)",1,189.9
Hf166,"(n,4n)",1,0.0
Hf166,"(n,t)",1,0.0
Hf166,fission,1,0.0
Hf167,"(n,2n)",1,0.0
Hf167,"(n,d)",1,0.0
Hf167,"(n,a)",1,0.4085
Hf167,"(n,p)",1,0.653
Hf167,"(n,3n)",1,0.0
Hf167,"(n,gamma)",1,112.5
Hf167,"(n,4n)",1,0.0
Hf167,"(n,t)",1,0.0
Hf167,fission,1,0.0
Hf168,"(n,2n)",1,0.0
Hf168,"(n,d)",1,0.0
Hf168,"(n,a)",1,0.006055
Hf168,"(n,p)",1,1.001e-08
Hf168,"(n,3n)",1,0.0
Hf168,"(n,gamma)",1,118.9
Hf168,"(n,4n)",1,0.0
Hf168,"(n,t)",1,0.0
Hf168,fission,1,0.0
Hf169,"(n,2n)",1,0.0
Hf169,"(n,d)",1,0.0
Hf169,"(n,a)",1,0.111
Hf169,"(n,p)",1,0.09586
Hf169,"(n,3n)",1,0.0
Hf169,"(n,gamma)",1,32.8
Hf169,"(n,4n)",1,0.0
Hf169,"(n,t)",1,0.0
Hf169,fission,1,0.0
Hf170,"(n,2n)",1,0.0
Hf170,"(n,d)",1,0.0
Hf170,"(n,a)",1,0.0009534
Hf170,"(n,p)",1,1.192e-08
Hf170,"(n,3n)",1,0.0
Hf170,"(n,gamma)",1,88.61
Hf170,"(n,4n)",1,0.0
Hf170,"(n,t)",1,0.0
Hf170,fission,1,0.0
Hf171,"(n,2n)",1,0.0
Hf171,"(n,d)",1,0.0
Hf171,"(n,a)",1,0.03326
Hf171,"(n,p)",1,0.001213
Hf171,"(n,3n)",1,0.0
Hf171,"(n,gamma)",1,19.23
Hf171,"(n,4n)",1,0.0
Hf171,"(n,t)",1,0.0
Hf171,fission,1,0.0
Hf172,"(n,2n)",1,0.0
Hf172,"(n,d)",1,0.0
Hf172,"(n,a)",1,2.843e-05
Hf172,"(n,p)",1,0.0
Hf172,"(n,3n)",1,0.0
Hf172,"(n,gamma)",1,22.13
Hf172,"(n,4n)",1,0.0
Hf172,"(n,t)",1,0.0
Hf172,fission,1,0.0
Hf173,"(n,2n)",1,0.0
Hf173,"(n,d)",1,0.0
Hf173,"(n,a)",1,0.00511
Hf173,"(n,p)",1,6.431e-07
Hf173,"(n,3n)",1,0.0
Hf173,"(n,gamma)",1,20.2
Hf173,"(n,4n)",1,0.0
Hf173,"(n,t)",1,0.0
Hf173,fission,1,0.0
Hf174,"(n,2n)",1,0.0
Hf174,"(n,d)",1,0.0
Hf174,"(n,a)",1,3.244e-05
Hf174,"(n,p)",1,0.0
Hf174,"(n,3n)",1,0.0
Hf174,"(n,gamma)",1,142.0
Hf174,"(n,4n)",1,0.0
Hf174,"(n,t)",1,0.0
Hf174,fission,1,0.0
Hf175,"(n,2n)",1,0.0
Hf175,"(n,d)",1,0.0
Hf175,"(n,a)",1,0.001334
Hf175,"(n,p)",1,4.549e-11
Hf175,"(n,3n)",1,0.0
Hf175,"(n,gamma)",1,81.74
Hf175,"(n,4n)",1,0.0
Hf175,"(n,t)",1,0.0
Hf175,fission,1,0.0
Hf176,"(n,2n)",1,0.0
Hf176,"(n,d)",1,0.0
Hf176,"(n,a)",1,2.089e-07
Hf176,"(n,p)",1,0.0
Hf176,"(n,3n)",1,0.0
Hf176,"(n,gamma)",1,9.667
Hf176,"(n,4n)",1,0.0
Hf176,"(n,t)",1,0.0
Hf176,fission,1,0.0
Hf177,"(n,2n)",1,0.0
Hf177,"(n,d)",1,0.0
Hf177,"(n,a)",1,9.329e-05
Hf177,"(n,p)",1,0.0
Hf177,"(n,3n)",1,0.0
Hf177,"(n,gamma)",1,1828.0
Hf177,"(n,4n)",1,0.0
Hf177,"(n,t)",1,0.0
Hf177,fission,1,0.0
Hf178,"(n,2n)",1,0.0
Hf178,"(n,d)",1,0.0
Hf178,"(n,a)",1,2.756e-07
Hf178,"(n,p)",1,0.0
Hf178,"(n,3n)",1,0.0
Hf178,"(n,gamma)",1,32.28
Hf178,"(n,4n)",1,0.0
Hf178,"(n,t)",1,0.0
Hf178,fission,1,0.0
Hf179,"(n,2n)",1,0.0
Hf179,"(n,d)",1,0.0
