V,Cr,Ti,W,Zr,_neutronics_ok,_calphad_ok,slice_V,slice_Zr,phases
0.8,0.07,0.055,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9757889886873142, ""C15_LAVES#1"": 0.020561161788561537, ""FCC_L12#1"": 0.0006887162797483521, ""HCP_A3#2"": 0.0022576405901135483, ""ZRO2_MONO#1"": 0.0007034926542621672}"
0.8,0.07,0.06,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.975979405134131, ""C15_LAVES#1"": 0.020360536572255304, ""FCC_L12#1"": 0.0006892605036703704, ""HCP_A3#2"": 0.0022676492292026756, ""ZRO2_MONO#1"": 0.000703148560740565}"
0.8,0.07,0.065,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9759353059888976, ""C15_LAVES#1"": 0.02026111745084182, ""FCC_L12#1"": 0.000689808146933092, ""HCP_A3#2"": 0.0022780595552042105, ""HCP_A3#3"": 0.0002582517615180376, ""ZRO2_MONO#1"": 0.000577457096605236}"
0.8,0.07,0.07,0.05,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9749884360981053, ""C15_LAVES#1"": 0.02057752583865246, ""FCC_L12#1"": 0.0006903317888375422, ""HCP_A3#2"": 0.0022888347353679957, ""HCP_A3#3"": 0.0014548715390366783}"
0.8,0.07,0.075,0.045,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9752350375282397, ""C15_LAVES#1"": 0.020312759190270514, ""FCC_L12#1"": 0.0006908844733335202, ""HCP_A3#2"": 0.002299018022533095, ""HCP_A3#3"": 0.0014623007856232216}"
0.7999999999999999,0.07,0.08,0.04,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9755068875108658, ""C15_LAVES#1"": 0.02002207338191423, ""FCC_L12#1"": 0.0006914448476880047, ""HCP_A3#2"": 0.0023094208726133895, ""HCP_A3#3"": 0.0014701733869184176}"
0.7999999999999999,0.07,0.085,0.035,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9758064428009845, ""C15_LAVES#1"": 0.019703075439022343, ""FCC_L12#1"": 0.0006920125679524152, ""HCP_A3#2"": 0.0023200343261642795, ""HCP_A3#3"": 0.0014784348658764515}"
0.8,0.07,0.09,0.03,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9761364376620623, ""C15_LAVES#1"": 0.019353119776687643, ""FCC_L12#1"": 0.0006925872525762582, ""HCP_A3#2"": 0.0023308505160427166, ""HCP_A3#3"": 0.0014870047926312684}"
0.8,0.07,0.095,0.025,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9764999165638788, ""C15_LAVES#1"": 0.01896928414095407, ""FCC_L12#1"": 0.0006931684798501261, ""HCP_A3#2"": 0.002341862196749829, ""HCP_A3#3"": 0.0014957686185670227}"
0.8,0.07,0.1,0.02,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.976900272791743, ""C15_LAVES#1"": 0.018548342726225183, ""FCC_L12#1"": 0.0006937557852832734, ""HCP_A3#2"": 0.0023530623904415445, ""HCP_A3#3"": 0.0015045663063072811}"
0.8,0.07,0.105,0.015,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9773412940218337, ""C15_LAVES#1"": 0.018086736585248488, ""FCC_L12#1"": 0.0006943486589153923, ""HCP_A3#2"": 0.0023644440933339598, ""HCP_A3#3"": 0.001513176640668575}"
0.8,0.07,0.11,0.01,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9778272163612023, ""C15_LAVES#1"": 0.017580541442630885, ""FCC_L12#1"": 0.000694946542514951, ""HCP_A3#2"": 0.0023760000046319503, ""HCP_A3#3"": 0.0015212956490199766}"
0.8,0.07,0.115,0.005,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9783627888883202, ""C15_LAVES#1"": 0.0170254330958024, ""FCC_L12#1"": 0.0006955488266389421, ""HCP_A3#2"": 0.002387722248617874, ""HCP_A3#3"": 0.0015285069406205023}"
0.8,0.07,0.12,0.0,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9789533514171117, ""C15_LAVES#1"": 0.016416650746079686, ""FCC_L12#1"": 0.0006961548474595787, ""HCP_A3#2"": 0.002399602063470825, ""HCP_A3#3"": 0.0015342409258779725}"
0.8,0.075,0.0,0.115,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745485932488125, ""C15_LAVES#1"": 0.021911229108150052, ""FCC_L12#1"": 0.0006825604565243089, ""HCP_A3#2"": 0.002152857071457198, ""ZRO2_MONO#1"": 0.0007047601150559485}"
0.8,0.075,0.005,0.11,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.974602689970728, ""C15_LAVES#1"": 0.02184935695093183, ""FCC_L12#1"": 0.00068298148199338, ""HCP_A3#2"": 0.002160246450280147, ""ZRO2_MONO#1"": 0.0007047251460666482}"
0.8,0.075,0.01,0.105,0.01,True,True,0.8,0.01,{}
0.8,0.075,0.015,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9747345123545711, ""C15_LAVES#1"": 0.021701243246977354, ""FCC_L12#1"": 0.0006838632823785813, ""HCP_A3#2"": 0.0021757460827752247, ""ZRO2_MONO#1"": 0.0007046350332975986}"
0.8,0.075,0.02,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9748137094423087, ""C15_LAVES#1"": 0.021613536849534928, ""FCC_L12#1"": 0.0006843233498338888, ""HCP_A3#2"": 0.0021838546172796426, ""ZRO2_MONO#1"": 0.0007045757410427303}"
0.8,0.075,0.025,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9749028413968007, ""C15_LAVES#1"": 0.021515657461153092, ""FCC_L12#1"": 0.0006847957166436039, ""HCP_A3#2"": 0.0021922011535753156, ""ZRO2_MONO#1"": 0.0007045042718272195}"
0.8,0.075,0.03,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9750028020487853, ""C15_LAVES#1"": 0.02140671627762999, ""FCC_L12#1"": 0.0006852800197449194, ""HCP_A3#2"": 0.002200784913171979, ""ZRO2_MONO#1"": 0.0007044167406675001}"
0.8,0.075,0.035,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9751145631486472, ""C15_LAVES#1"": 0.021285747389152062, ""FCC_L12#1"": 0.0006857758918122563, ""HCP_A3#2"": 0.002209605238279288, ""ZRO2_MONO#1"": 0.0007043083321092481}"
0.8,0.075,0.04,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.975239184404423, ""C15_LAVES#1"": 0.021151698561912617, ""FCC_L12#1"": 0.0006862829605967628, ""HCP_A3#2"": 0.002218661642406013, ""ZRO2_MONO#1"": 0.0007041724306615181}"
0.8,0.075,0.045,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9753778241796001, ""C15_LAVES#1"": 0.021003421110789157, ""FCC_L12#1"": 0.0006868008475596262, ""HCP_A3#2"": 0.0022279538602064638, ""ZRO2_MONO#1"": 0.0007040000018446206}"
0.8,0.075,0.05,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9755317512575122, ""C15_LAVES#1"": 0.020839659058723176, ""FCC_L12#1"": 0.0006873291661376404, ""HCP_A3#2"": 0.002237481897869376, ""ZRO2_MONO#1"": 0.0007037786197571697}"
0.8,0.075,0.055,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9757023580903572, ""C15_LAVES#1"": 0.020659037592464173, ""FCC_L12#1"": 0.0006878675198896532, ""HCP_A3#2"": 0.0022472460845348987, ""ZRO2_MONO#1"": 0.0007034907127539465}"
0.8,0.075,0.06,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9758911733656931, ""C15_LAVES#1"": 0.02046005073627978, ""FCC_L12#1"": 0.0006884154988304797, ""HCP_A3#2"": 0.0022572471187671016, ""ZRO2_MONO#1"": 0.0007031132804293586}"
0.8,0.075,0.065,0.05,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9746718837006377, ""C15_LAVES#1"": 0.020921535172907693, ""FCC_L12#1"": 0.0006889267064481102, ""HCP_A3#2"": 0.002268132181288738, ""HCP_A3#3"": 0.0014495222387175093}"
0.8,0.075,0.07,0.045,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.974894336048672, ""C15_LAVES#1"": 0.020681430503094178, ""FCC_L12#1"": 0.0006894743107425103, ""HCP_A3#2"": 0.0022781289758198753, ""HCP_A3#3"": 0.0014566301616712105}"
0.8,0.075,0.075,0.04,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9751401737314174, ""C15_LAVES#1"": 0.020417232601500294, ""FCC_L12#1"": 0.0006900302800356205, ""HCP_A3#2"": 0.002288345851672808, ""HCP_A3#3"": 0.001464217535373984}"
0.8,0.075,0.08,0.035,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9754116665551713, ""C15_LAVES#1"": 0.020126723947585207, ""FCC_L12#1"": 0.0006905943064842424, ""HCP_A3#2"": 0.002298773178741923, ""HCP_A3#3"": 0.0014722420120173404}"
0.8,0.075,0.085,0.03,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9757113440815952, ""C15_LAVES#1"": 0.019807448284914084, ""FCC_L12#1"": 0.0006911660461930006, ""HCP_A3#2"": 0.002309402690629322, ""HCP_A3#3"": 0.0014806388966681731}"
0.8,0.075,0.09,0.025,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9760420254083748, ""C15_LAVES#1"": 0.019456688070869817, ""FCC_L12#1"": 0.0006917451164869309, ""HCP_A3#2"": 0.0023202269361360826, ""HCP_A3#3"": 0.0014893144681324534}"
0.8,0.075,0.095,0.02,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9764068544814934, ""C15_LAVES#1"": 0.0190714389485133, ""FCC_L12#1"": 0.000692331093197438, ""HCP_A3#2"": 0.0023312388889401973, ""HCP_A3#3"": 0.001498136587855956}"
0.8,0.075,0.1,0.015,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9768093417443373, ""C15_LAVES#1"": 0.018648381404272767, ""FCC_L12#1"": 0.00069292350792836, ""HCP_A3#2"": 0.0023424316426489543, ""HCP_A3#3"": 0.0015069217008125177}"
0.8,0.075,0.105,0.01,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9772534133465639, ""C15_LAVES#1"": 0.018183849715187543, ""FCC_L12#1"": 0.0006935218453670969, ""HCP_A3#2"": 0.0023537981453372026, ""HCP_A3#3"": 0.0015154169475441704}"
0.8,0.075,0.11,0.005,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9777434696108396, ""C15_LAVES#1"": 0.017673798313396934, ""FCC_L12#1"": 0.0006941255405553924, ""HCP_A3#2"": 0.002365330941323274, ""HCP_A3#3"": 0.0015232755938845096}"
0.8,0.075,0.115,0.0,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9782844550451385, ""C15_LAVES#1"": 0.017113765798882925, ""FCC_L12#1"": 0.0006947339761261403, ""HCP_A3#2"": 0.0023770218937521313, ""HCP_A3#3"": 0.0015300232861001236}"
0.8,0.08,0.0,0.11,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745017162952899, ""C15_LAVES#1"": 0.021967987026822785, ""FCC_L12#1"": 0.0006818117493945227, ""HCP_A3#2"": 0.002143698934911246, ""ZRO2_MONO#1"": 0.0007047859935812556}"
0.8,0.08,0.005,0.105,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745530416915898, ""C15_LAVES#1"": 0.021908851322051722, ""FCC_L12#1"": 0.0006822307004279998, ""HCP_A3#2"": 0.0021511236911394647, ""ZRO2_MONO#1"": 0.0007047525947906289}"
0.8,0.08,0.01,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9746121187442791, ""C15_LAVES#1"": 0.021841715565515486, ""FCC_L12#1"": 0.0006826637223007397, ""HCP_A3#2"": 0.0021587896632756817, ""ZRO2_MONO#1"": 0.0007047123046289901}"
0.8,0.08,0.015,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.974679668825537, ""C15_LAVES#1"": 0.021765860485428064, ""FCC_L12#1"": 0.0006831104067632476, ""HCP_A3#2"": 0.00216669550020492, ""ZRO2_MONO#1"": 0.00070466478206665}"
0.8,0.08,0.02,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9747564707624825, ""C15_LAVES#1"": 0.021680513276619507, ""FCC_L12#1"": 0.0006835703479167931, ""HCP_A3#2"": 0.0021748398124980303, ""ZRO2_MONO#1"": 0.0007046058004834324}"
0.8,0.08,0.025,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9748433619393968, ""C15_LAVES#1"": 0.021584839996053148, ""FCC_L12#1"": 0.0006840431382756605, ""HCP_A3#2"": 0.002183221209329868, ""ZRO2_MONO#1"": 0.0007045337169446738}"
0.8,0.08,0.03,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9749412519194174, ""C15_LAVES#1"": 0.02147793765829599, ""FCC_L12#1"": 0.0006845283724443666, ""HCP_A3#2"": 0.00219183836074431, ""ZRO2_MONO#1"": 0.000704443689097578}"
0.8,0.08,0.035,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9750511278685252, ""C15_LAVES#1"": 0.021358824934993213, ""FCC_L12#1"": 0.000685025643577929, ""HCP_A3#2"": 0.00220069003752914, ""ZRO2_MONO#1"": 0.0007043315153744878}"
0.8,0.08,0.04,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9751740700036621, ""C15_LAVES#1"": 0.021226432699507743, ""FCC_L12#1"": 0.0006855345459278738, ""HCP_A3#2"": 0.0022097751719760144, ""ZRO2_MONO#1"": 0.0007041875789262096}"
0.8,0.08,0.045,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9753112560545425, ""C15_LAVES#1"": 0.021079593438316935, ""FCC_L12#1"": 0.0006860546684136557, ""HCP_A3#2"": 0.002219092890670505, ""ZRO2_MONO#1"": 0.0007040029480563933}"
0.8,0.08,0.05,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9754639804515399, ""C15_LAVES#1"": 0.020917029989077896, ""FCC_L12#1"": 0.000686585597193976, ""HCP_A3#2"": 0.002228642576576644, ""ZRO2_MONO#1"": 0.0007037613856117151}"
0.8,0.08,0.055,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.975633661089474, ""C15_LAVES#1"": 0.020737343544211556, ""FCC_L12#1"": 0.0006871269084015206, ""HCP_A3#2"": 0.0022384238998581713, ""ZRO2_MONO#1"": 0.0007034445580549195}"
0.8,0.08,0.06,0.05,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9758218610179868, ""C15_LAVES#1"": 0.020539000997768325, ""FCC_L12#1"": 0.0006876781697932316, ""HCP_A3#2"": 0.0022484368767253073, ""ZRO2_MONO#1"": 0.0007030229377261336}"
0.8,0.08,0.065,0.045,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745991580057278, ""C15_LAVES#1"": 0.021002507783173908, ""FCC_L12#1"": 0.0006881734005667618, ""HCP_A3#2"": 0.0022590607487794636, ""HCP_A3#3"": 0.001451100061751769}"
0.7999999999999999,0.08,0.07,0.04,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9748215999238533, ""C15_LAVES#1"": 0.020762192245083046, ""FCC_L12#1"": 0.0006887233562296211, ""HCP_A3#2"": 0.002269105578558728, ""HCP_A3#3"": 0.0014583788962752088}"
0.8,0.08,0.075,0.035,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9750678596242839, ""C15_LAVES#1"": 0.02049735960332303, ""FCC_L12#1"": 0.0006892820088192644, ""HCP_A3#2"": 0.002279362166061062, ""HCP_A3#3"": 0.001466136597512746}"
0.8,0.08,0.08,0.03,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9753402766837435, ""C15_LAVES#1"": 0.02020573046006833, ""FCC_L12#1"": 0.000689849050038794, ""HCP_A3#2"": 0.0022898215625678994, ""HCP_A3#3"": 0.0014743222435812566}"
0.8,0.08,0.085,0.025,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9756414613782324, ""C15_LAVES#1"": 0.019884778530640662, ""FCC_L12#1"": 0.0006904241347515131, ""HCP_A3#2"": 0.002300475891412269, ""HCP_A3#3"": 0.0014828600649630782}"
0.8,0.08,0.09,0.02,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9759743268755668, ""C15_LAVES#1"": 0.0195317066182191, ""FCC_L12#1"": 0.0006910068780420336, ""HCP_A3#2"": 0.0023113178911881287, ""HCP_A3#3"": 0.001491641736983628}"
0.8,0.08,0.095,0.015,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9763421272997678, ""C15_LAVES#1"": 0.019143419631251154, ""FCC_L12#1"": 0.0006915968523577048, ""HCP_A3#2"": 0.002322340581043965, ""HCP_A3#3"": 0.0015005156355795525}"
0.8,0.08,0.1,0.01,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9767485026267925, ""C15_LAVES#1"": 0.01871649477866628, ""FCC_L12#1"": 0.0006921935847796913, ""HCP_A3#2"": 0.0023335369882133803, ""HCP_A3#3"": 0.0015092720215483402}"
0.8,0.08,0.105,0.005,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9771975318095022, ""C15_LAVES#1"": 0.018247149047728884, ""FCC_L12#1"": 0.0006927965543565546, ""HCP_A3#2"": 0.002344899898982178, ""HCP_A3#3"": 0.0015176226894303465}"
0.8,0.08,0.11,0.0,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9776937960455924, ""C15_LAVES#1"": 0.017731204120427897, ""FCC_L12#1"": 0.0006934051895814622, ""HCP_A3#2"": 0.0023564216046034247, ""HCP_A3#3"": 0.0015251730397949686}"
0.8,0.085,0.0,0.105,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9744638148582296, ""C15_LAVES#1"": 0.02201448080710727, ""FCC_L12#1"": 0.0006811606754588848, ""HCP_A3#2"": 0.0021357383562547586, ""ZRO2_MONO#1"": 0.0007048053029496417}"
0.8,0.085,0.005,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745127658652131, ""C15_LAVES#1"": 0.021957675611069944, ""FCC_L12#1"": 0.0006815772503130276, ""HCP_A3#2"": 0.002143209325112094, ""ZRO2_MONO#1"": 0.0007047719482920242}"
0.8,0.085,0.01,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745696088355821, ""C15_LAVES#1"": 0.02189272762975057, ""FCC_L12#1"": 0.0006820086311270563, ""HCP_A3#2"": 0.0021509225158594155, ""ZRO2_MONO#1"": 0.0007047323876807513}"
0.8,0.085,0.015,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9746350836053963, ""C15_LAVES#1"": 0.021818901641108716, ""FCC_L12#1"": 0.0006824543444836873, ""HCP_A3#2"": 0.0021588760820311632, ""ZRO2_MONO#1"": 0.000704684326980184}"
0.8,0.085,0.02,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9747099844007153, ""C15_LAVES#1"": 0.021735408965376634, ""FCC_L12#1"": 0.0006829139229040534, ""HCP_A3#2"": 0.0021670681188948617, ""ZRO2_MONO#1"": 0.0007046245921090969}"
0.8,0.085,0.025,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9747951666547592, ""C15_LAVES#1"": 0.021641399655470087, ""FCC_L12#1"": 0.000683386904530657, ""HCP_A3#2"": 0.0021754967145900853, ""ZRO2_MONO#1"": 0.00070455007065002}"
0.8,0.085,0.03,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9748915572910193, ""C15_LAVES#1"": 0.02153595384251157, ""FCC_L12#1"": 0.0006838728337458922, ""HCP_A3#3"": 0.0021841600043328783, ""ZRO2_MONO#1"": 0.0007044560283903211}"
0.8,0.085,0.035,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.975000164293, ""C15_LAVES#1"": 0.021418072251900715, ""FCC_L12#1"": 0.0006843712599321938, ""HCP_A3#3"": 0.0021930562190615784, ""ZRO2_MONO#1"": 0.0007043359761049838}"
0.8,0.085,0.04,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9751220875651331, ""C15_LAVES#1"": 0.021286665934045552, ""FCC_L12#1"": 0.0006848817358343898, ""HCP_A3#3"": 0.0022021837330628686, ""ZRO2_MONO#1"": 0.0007041810319240585}"
0.8,0.085,0.045,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9752585308352066, ""C15_LAVES#1"": 0.02114054544325114, ""FCC_L12#1"": 0.0006854038154909456, ""HCP_A3#3"": 0.002211541110550041, ""ZRO2_MONO#1"": 0.0007039787955015584}"
0.8,0.085,0.05,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9754108146901155, ""C15_LAVES#1"": 0.02097840898634385, ""FCC_L12#1"": 0.0006859370515132566, ""HCP_A3#3"": 0.0022211271494678897, ""ZRO2_MONO#1"": 0.0007037121225590855}"
0.8,0.085,0.055,0.05,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.975580390845206, ""C15_LAVES#1"": 0.020798830102315313, ""FCC_L12#1"": 0.0006864809919703051, ""HCP_A3#3"": 0.002230940923347779, ""ZRO2_MONO#1"": 0.00070335713716044}"
0.8,0.085,0.06,0.045,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.974342635726044, ""C15_LAVES#1"": 0.021283136464123498, ""FCC_L12#1"": 0.0006869714072219948, ""HCP_A3#2"": 0.0014457351203627504, ""HCP_A3#3"": 0.002241521282247754}"
0.7999999999999999,0.085,0.065,0.04,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745438894859688, ""C15_LAVES#1"": 0.021064509180992636, ""FCC_L12#1"": 0.0006875139954713041, ""HCP_A3#2"": 0.0014526827057716107, ""HCP_A3#3"": 0.0022514046317957635}"
0.7999999999999999,0.085,0.07,0.035,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9747673139039741, ""C15_LAVES#1"": 0.02082297253107614, ""FCC_L12#1"": 0.0006880658572313588, ""HCP_A3#2"": 0.0014601450364890778, ""HCP_A3#3"": 0.002261502671229382}"
0.8,0.085,0.075,0.03,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9750150716179145, ""C15_LAVES#1"": 0.02055641280992819, ""FCC_L12#1"": 0.0006886267167309274, ""HCP_A3#2"": 0.001468083435764527, ""HCP_A3#3"": 0.0022718054196617966}"
0.8,0.085,0.08,0.025,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9752895790186547, ""C15_LAVES#1"": 0.02026248265462469, ""FCC_L12#1"": 0.0006891962639425541, ""HCP_A3#2"": 0.0014764377397394615, ""HCP_A3#3"": 0.0022823043230385085}"
0.8,0.085,0.085,0.02,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.975593535366172, ""C15_LAVES#1"": 0.019938578745012, ""FCC_L12#1"": 0.0006897741513398627, ""HCP_A3#2"": 0.0014851200533481876, ""HCP_A3#3"": 0.0022929916841280696}"
0.8,0.085,0.09,0.015,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9759299575010468, ""C15_LAVES#1"": 0.019581816322187178, ""FCC_L12#1"": 0.0006903599907959789, ""HCP_A3#2"": 0.0014940059142061473, ""HCP_A3#3"": 0.002303860271763802}"
0.8,0.085,0.095,0.01,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9763022208313578, ""C15_LAVES#1"": 0.019189000748152094, ""FCC_L12#1"": 0.0006909533506656616, ""HCP_A3#2"": 0.0015029220447906205, ""HCP_A3#3"": 0.002314903025033723}"
0.8,0.085,0.1,0.005,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9767141077121045, ""C15_LAVES#1"": 0.018756596226747923, ""FCC_L12#1"": 0.0006915537530643179, ""HCP_A3#2"": 0.001511629506256001, ""HCP_A3#3"": 0.0023261128018275297}"
0.8,0.085,0.105,0.0,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9771698648018261, ""C15_LAVES#1"": 0.018280691802388938, ""FCC_L12#1"": 0.0006921606713800607, ""HCP_A3#2"": 0.0015198005864391346, ""HCP_A3#3"": 0.0023374821379656633}"
0.8,0.09,0.0,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9744335689386118, ""C15_LAVES#1"": 0.02205220828591917, ""FCC_L12#1"": 0.0006805947319618947, ""HCP_A3#3"": 0.0021288090780545665, ""ZRO2_MONO#1"": 0.0007048189654525286}"
0.8,0.09,0.005,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9744804962425161, ""C15_LAVES#1"": 0.021997373503210123, ""FCC_L12#1"": 0.0006810087352616611, ""HCP_A3#3"": 0.0021363355512489125, ""ZRO2_MONO#1"": 0.0007047859677632173}"
0.8,0.09,0.01,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745354846626841, ""C15_LAVES#1"": 0.021934225582978306, ""FCC_L12#1"": 0.0006814383098280131, ""HCP_A3#3"": 0.002144105569490184, ""ZRO2_MONO#1"": 0.000704745875019192}"
0.8,0.09,0.015,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9745992931475923, ""C15_LAVES#1"": 0.021862010911250906, ""FCC_L12#1"": 0.0006818829051283026, ""HCP_A3#3"": 0.0021521167830249404, ""ZRO2_MONO#1"": 0.0007046962530035212}"
0.8,0.09,0.02,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9746727345535521, ""C15_LAVES#1"": 0.02177992289172065, ""FCC_L12#1"": 0.0006823419836814319, ""HCP_A3#3"": 0.00216036677551409, ""ZRO2_MONO#1"": 0.000704633795531785}"
0.8,0.09,0.025,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9747566827473403, ""C15_LAVES#1"": 0.02168709329009614, ""FCC_L12#1"": 0.0006828150200830896, ""HCP_A3#2"": 0.002168853116041195, ""ZRO2_MONO#1"": 0.0007045558264394087}"
0.8,0.09,0.03,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9748520870866023, ""C15_LAVES#1"": 0.02158258300654819, ""FCC_L12#1"": 0.0006833015036465412, ""HCP_A3#3"": 0.002177573422096511, ""ZRO2_MONO#1"": 0.0007044549811061153}"
0.8,0.09,0.035,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9749599767936064, ""C15_LAVES#1"": 0.021465372284165108, ""FCC_L12#1"": 0.0006838009327875582, ""HCP_A3#3"": 0.0021865253963572625, ""ZRO2_MONO#1"": 0.0007043245930837516}"
0.8,0.09,0.04,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9750814757243551, ""C15_LAVES#1"": 0.021334349663281852, ""FCC_L12#1"": 0.0006843128148917074, ""HCP_A3#3"": 0.0021957068797708278, ""ZRO2_MONO#1"": 0.000704154917700441}"
0.8,0.09,0.045,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9752178165745784, ""C15_LAVES#1"": 0.021188300685072433, ""FCC_L12#1"": 0.0006848366647637335, ""HCP_A3#3"": 0.0022051158999701307, ""ZRO2_MONO#1"": 0.0007039301756151158}"
