V,Cr,Ti,W,Zr,x_V,x_Cr,x_Ti,x_W,x_Zr,phase_count,dominant_phase,single_phase,phases,iter
0.87,0.059000000000000004,0.063,0.004,0.004,0.87,0.059000000000000004,0.063,0.004,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.996112560510158, ""FCC_L12#1"": 0.0006134309779497275, ""HCP_A3#1"": 0.00044946497816367046, ""HCP_A3#2"": 0.0023220068986967504, ""ZRO2_MONO#1"": 0.0005025366350320028}",55
0.946,0.014,0.015,0.011,0.014,0.946,0.014,0.015,0.011,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9793106300344333, ""C15_LAVES#1"": 0.014795906669950893, ""FCC_L12#1"": 0.0006553503000075655, ""HCP_A3#1"": 0.002207907435484375, ""HCP_A3#2"": 0.0030302055601237362}",55
0.9339999999999999,0.007,0.033,0.013000000000000001,0.013000000000000001,0.9339999999999999,0.007,0.033,0.013000000000000001,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9867425057788303, ""C15_LAVES#1"": 0.0069747664564504255, ""FCC_L12#1"": 0.0006608340271491701, ""HCP_A3#1"": 0.00324883274106622, ""HCP_A3#2"": 0.002373060996504051}",55
0.941,0.004,0.006,0.035,0.014,0.941,0.004,0.006,0.035,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9815603398039591, ""C15_LAVES#1"": 0.011773204343682946, ""FCC_L12#1"": 0.0006991827591264398, ""HCP_A3#1"": 0.002528760643443241, ""HCP_A3#2"": 0.0034385124497886997}",55
0.9410000000000001,0.004,0.024,0.017,0.014,0.9410000000000001,0.004,0.024,0.017,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9845725650410035, ""C15_LAVES#1"": 0.008892504361011369, ""FCC_L12#1"": 0.000669674008474092, ""HCP_A3#1"": 0.002483741038376982, ""HCP_A3#2"": 0.0033815155511341625}",55
0.839,0.074,0.035,0.035,0.017,0.839,0.074,0.035,0.035,0.017,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9586012802047467, ""C15_LAVES#1"": 0.036327447230199185, ""FCC_L12#1"": 0.0006706067718570426, ""HCP_A3#1"": 0.0025544954213322538, ""HCP_A3#2"": 0.00184617037186493}",55
0.942,0.01,0.023,0.011,0.014,0.942,0.01,0.023,0.011,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9815884488044839, ""C15_LAVES#1"": 0.012326681888275782, ""FCC_L12#1"": 0.0006570051925577265, ""HCP_A3#1"": 0.0022898602212202282, ""HCP_A3#2"": 0.003138003893462071}",55
0.939,0.021,0.026000000000000002,0.004,0.01,0.939,0.021,0.026000000000000002,0.004,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9894955761699126, ""C15_LAVES#1"": 0.004983161329804819, ""FCC_L12#1"": 0.0006380421995650744, ""HCP_A3#1"": 0.0028324743614802786, ""HCP_A3#2"": 0.0020507459392373963}",55
0.965,0.017,0.009000000000000001,0.004,0.005,0.965,0.017,0.009000000000000001,0.004,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952816313988809, ""FCC_L12#1"": 0.0006199419286180014, ""HCP_A3#1"": 0.002402465224928737, ""HCP_A3#2"": 0.0016959614475721794}",55
0.969,0.005,0.008,0.013000000000000001,0.005,0.969,0.005,0.008,0.013000000000000001,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951640161475934, ""FCC_L12#1"": 0.0006341598509582555, ""HCP_A3#1"": 0.0017447384183714026, ""HCP_A3#2"": 0.0024570855830771863}",55
0.974,0.005,0.006,0.004,0.011,0.974,0.005,0.006,0.004,0.011,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9925207851216269, ""C15_LAVES#1"": 0.0012675444799798343, ""FCC_L12#1"": 0.0006468152161680112, ""HCP_A3#1"": 0.0032062574485167417, ""HCP_A3#2"": 0.002358597733708697}",55
0.954,0.008,0.009000000000000001,0.011,0.018000000000000002,0.954,0.008,0.009000000000000001,0.011,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9698448410600494, ""C15_LAVES#1"": 0.023933325566537128, ""FCC_L12#1"": 0.0006607210274894644, ""HCP_A3#2"": 0.0023528596227528923, ""HCP_A3#3"": 0.0032082527231709515}",55
0.928,0.023,0.007,0.03,0.012,0.928,0.023,0.007,0.03,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9803848814770423, ""C15_LAVES#1"": 0.013878067971477812, ""FCC_L12#1"": 0.0006797174049862644, ""HCP_A3#1"": 0.0021283114926320874, ""HCP_A3#2"": 0.0029290216538616336}",55
0.978,0.004,0.005,0.004,0.009000000000000001,0.978,0.004,0.005,0.004,0.009000000000000001,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9942205382724287, ""FCC_L12#1"": 0.0006418650937567746, ""HCP_A3#2"": 0.0021672145919204642, ""HCP_A3#3"": 0.002970382041894068}",55
0.815,0.066,0.063,0.052000000000000005,0.004,0.815,0.066,0.063,0.052000000000000005,0.004,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9945939803734513, ""C15_LAVES#1"": 0.0013504114328755084, ""FCC_L12#1"": 0.000686803013476687, ""HCP_A3#2"": 0.002558001503741881, ""ZRO2_MONO#1"": 0.0008108036764546674}",55
0.94,0.011,0.016,0.023,0.01,0.94,0.011,0.016,0.023,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9911944275662062, ""C15_LAVES#1"": 0.0027348124953687023, ""FCC_L12#1"": 0.000673203371656075, ""HCP_A3#1"": 0.002275960169329255, ""HCP_A3#2"": 0.0031215963974399316}",55
0.944,0.012,0.017,0.015,0.012,0.944,0.012,0.017,0.015,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9857128368495106, ""C15_LAVES#1"": 0.008302739502510753, ""FCC_L12#1"": 0.0006612868581102634, ""HCP_A3#1"": 0.0022443517959215794, ""HCP_A3#2"": 0.0030787849939464015}",55
0.979,0.007,0.005,0.004,0.005,0.979,0.007,0.005,0.004,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952800528329597, ""FCC_L12#1"": 0.0006204117790703403, ""HCP_A3#1"": 0.001690645241430451, ""HCP_A3#2"": 0.0024088901465394706}",55
0.9390000000000001,0.005,0.019,0.024,0.013000000000000001,0.9390000000000001,0.005,0.019,0.024,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9857977854219914, ""C15_LAVES#1"": 0.007699689194170952, ""FCC_L12#1"": 0.0006800110094814186, ""HCP_A3#1"": 0.0033587893501639847, ""HCP_A3#2"": 0.002463725024192305}",55
0.9259999999999999,0.008,0.013000000000000001,0.048,0.005,0.9259999999999999,0.008,0.013000000000000001,0.048,0.005,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9947604823447056, ""FCC_L12#1"": 0.0006878275776510566, ""HCP_A3#1"": 0.0019119851833891968, ""HCP_A3#2"": 0.002639704894254159}",55
0.937,0.019,0.01,0.028,0.006,0.937,0.019,0.01,0.028,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9946948372408141, ""FCC_L12#1"": 0.0006653388606138262, ""HCP_A3#1"": 0.002691151488493436, ""HCP_A3#2"": 0.0019486724100786057}",55
0.969,0.009000000000000001,0.004,0.012,0.006,0.969,0.009000000000000001,0.004,0.012,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9948822853241095, ""FCC_L12#1"": 0.0006404170997661681, ""HCP_A3#1"": 0.0026010675104015733, ""HCP_A3#2"": 0.0018762300657224292}",55
0.964,0.009000000000000001,0.005,0.015,0.007,0.964,0.009000000000000001,0.005,0.015,0.007,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9945794740659787, ""FCC_L12#1"": 0.0006511699597971508, ""HCP_A3#1"": 0.0020045279130645804, ""HCP_A3#2"": 0.0027648280611596797}",55
0.976,0.005,0.004,0.009000000000000001,0.006,0.976,0.005,0.004,0.009000000000000001,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9949196809161984, ""FCC_L12#1"": 0.0006356804099139013, ""HCP_A3#1"": 0.0025845961175595105, ""HCP_A3#2"": 0.00186004255632842}",55
0.9359999999999999,0.021,0.006,0.032,0.005,0.9359999999999999,0.021,0.006,0.032,0.005,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9949378597378107, ""FCC_L12#1"": 0.0006634684930839226, ""HCP_A3#1"": 0.001846522657571406, ""HCP_A3#2"": 0.002552149111534143}",55
0.96,0.006,0.025,0.005,0.004,0.96,0.006,0.025,0.005,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9958704998880991, ""FCC_L12#1"": 0.000615207397800553, ""HCP_A3#1"": 0.0009855073039864014, ""HCP_A3#2"": 0.0023105325786544595, ""ZRO2_MONO#1"": 0.000218252831459746}",55
0.955,0.009000000000000001,0.007,0.01,0.019,0.955,0.009000000000000001,0.007,0.01,0.019,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.966392643290584, ""C15_LAVES#1"": 0.027437608887262727, ""FCC_L12#1"": 0.000659313449332482, ""HCP_A3#1"": 0.0023308883006687383, ""HCP_A3#2"": 0.0031795460721517183}",55
0.867,0.004,0.038,0.065,0.026000000000000002,0.867,0.004,0.038,0.065,0.026000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9457240965729935, ""C15_LAVES#1"": 0.04698305506869576, ""FCC_L12#1"": 0.0007539751304507809, ""HCP_A3#1"": 0.003775511576404763, ""HCP_A3#2"": 0.002763361651455576}",55
0.951,0.009000000000000001,0.013000000000000001,0.012,0.015,0.951,0.009000000000000001,0.013000000000000001,0.012,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9783756712785482, ""C15_LAVES#1"": 0.015480466593122653, ""FCC_L12#1"": 0.0006599823182559828, ""HCP_A3#1"": 0.003166695524489014, ""HCP_A3#2"": 0.0023171842855841166}",55
0.94,0.022,0.011,0.021,0.006,0.94,0.022,0.011,0.021,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9947873740863357, ""FCC_L12#1"": 0.0006540368179790526, ""HCP_A3#1"": 0.002645293940053747, ""HCP_A3#2"": 0.0019132951556314697}",55
0.94,0.011,0.024,0.011,0.014,0.94,0.011,0.024,0.011,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9811686282641185, ""C15_LAVES#1"": 0.012794244240038463, ""FCC_L12#1"": 0.0006564914995912403, ""HCP_A3#1"": 0.002268637902802611, ""HCP_A3#2"": 0.003111998093449167}",55
0.962,0.012,0.006,0.015,0.005,0.962,0.012,0.006,0.015,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951353954431077, ""FCC_L12#1"": 0.0006372757652393622, ""HCP_A3#1"": 0.0017623467917839552, ""HCP_A3#2"": 0.002464981999869285}",55
0.9359999999999999,0.023,0.025,0.008,0.008,0.9359999999999999,0.023,0.025,0.008,0.008,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9941806831978063, ""C15_LAVES#1"": 0.0003540092462086864, ""FCC_L12#1"": 0.0006419710795396577, ""HCP_A3#1"": 0.0027983921558555665, ""HCP_A3#2"": 0.002024944320589717}",55
0.942,0.013000000000000001,0.008,0.028,0.009000000000000001,0.942,0.013000000000000001,0.008,0.028,0.009000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9924162975766257, ""C15_LAVES#1"": 0.0015840065478809609, ""FCC_L12#1"": 0.00067954423209935, ""HCP_A3#1"": 0.0022428581598774693, ""HCP_A3#2"": 0.0030772934835167076}",55
0.969,0.007,0.01,0.01,0.004,0.969,0.007,0.01,0.01,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9957810275020865, ""FCC_L12#1"": 0.0006237051100833331, ""HCP_A3#1"": 0.0010102582004100128, ""HCP_A3#2"": 0.0023358356542818285, ""ZRO2_MONO#1"": 0.00024917353313883315}",55
0.975,0.012,0.005,0.004,0.004,0.975,0.012,0.005,0.004,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.995827165586891, ""FCC_L12#1"": 0.000614424987828382, ""HCP_A3#1"": 0.001044152452833385, ""HCP_A3#2"": 0.002299218026262034, ""ZRO2_MONO#1"": 0.00021503894618484117}",55
0.849,0.05,0.044,0.048,0.009000000000000001,0.849,0.05,0.044,0.048,0.009000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9836448879201323, ""C15_LAVES#1"": 0.011051867141969077, ""FCC_L12#1"": 0.0006900981559601054, ""HCP_A3#1"": 0.0019344084089073833, ""HCP_A3#2"": 0.002678738373031314}",55
0.9359999999999999,0.016,0.017,0.024,0.007,0.9359999999999999,0.016,0.017,0.024,0.007,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9944897465527992, ""FCC_L12#1"": 0.0006646480702900153, ""HCP_A3#1"": 0.002810106409664078, ""HCP_A3#2"": 0.0020354989672467386}",55
0.842,0.059000000000000004,0.004,0.08,0.015,0.842,0.059000000000000004,0.004,0.08,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9643084566760722, ""C15_LAVES#1"": 0.03012306599751313, ""FCC_L12#1"": 0.0007410173299885863, ""HCP_A3#1"": 0.002793395688307494, ""HCP_A3#2"": 0.002034064308118613}",55
0.842,0.042,0.043000000000000003,0.053,0.02,0.842,0.042,0.043000000000000003,0.053,0.02,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9527107136709726, ""C15_LAVES#1"": 0.041629143517216784, ""FCC_L12#1"": 0.0007104797333961082, ""HCP_A3#1"": 0.0028743998556953134, ""HCP_A3#2"": 0.0020752632227194626}",55
0.86,0.061,0.013000000000000001,0.051000000000000004,0.015,0.86,0.061,0.013000000000000001,0.051000000000000004,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9649441961384513, ""C15_LAVES#1"": 0.029741439055538187, ""FCC_L12#1"": 0.0006977979933999169, ""HCP_A3#1"": 0.0026747037341692515, ""HCP_A3#2"": 0.0019418630784411312}",55
0.956,0.007,0.01,0.009000000000000001,0.018000000000000002,0.956,0.007,0.01,0.009000000000000001,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9705762367075953, ""C15_LAVES#1"": 0.023167351802827207, ""FCC_L12#1"": 0.0006579042257430156, ""HCP_A3#1"": 0.00237001564362885, ""HCP_A3#2"": 0.0032284916202055996}",55
0.929,0.005,0.046,0.005,0.015,0.929,0.005,0.046,0.005,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9843415759696612, ""C15_LAVES#1"": 0.00924786764604706, ""FCC_L12#1"": 0.0006497048117223047, ""HCP_A3#1"": 0.003327702216526413, ""HCP_A3#2"": 0.0024331493560431155}",55
0.96,0.006,0.007,0.007,0.02,0.96,0.006,0.007,0.007,0.02,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9650964502600146, ""C15_LAVES#1"": 0.028596194635547016, ""FCC_L12#1"": 0.0006562865572595144, ""HCP_A3#1"": 0.0023951230676722106, ""HCP_A3#2"": 0.0032559454795065158}",55
0.976,0.004,0.008,0.008,0.004,0.976,0.004,0.008,0.008,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9957924344667817, ""FCC_L12#1"": 0.0006205362683382225, ""HCP_A3#1"": 0.001042844818778601, ""HCP_A3#2"": 0.0023232813315405493, ""ZRO2_MONO#1"": 0.00022090311456102454}",55
0.9390000000000001,0.004,0.025,0.017,0.015,0.9390000000000001,0.004,0.025,0.017,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9816827608363479, ""C15_LAVES#1"": 0.011764075493290624, ""FCC_L12#1"": 0.0006702148825489749, ""HCP_A3#1"": 0.003391683452926255, ""HCP_A3#2"": 0.0024912653348867072}",55
0.947,0.013000000000000001,0.021,0.004,0.015,0.947,0.013000000000000001,0.021,0.004,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9778210966315166, ""C15_LAVES#1"": 0.016291380346053416, ""FCC_L12#1"": 0.0006451207859112009, ""HCP_A3#1"": 0.002209443887236878, ""HCP_A3#2"": 0.003032958349281769}",55
0.812,0.042,0.08,0.049,0.017,0.812,0.042,0.08,0.049,0.017,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.961950886092071, ""C15_LAVES#1"": 0.03250049560626852, ""FCC_L12#1"": 0.0006996230539662832, ""HCP_A3#1"": 0.002822857591789573, ""HCP_A3#2"": 0.002026137655904529}",55
0.964,0.005,0.005,0.022,0.004,0.964,0.005,0.005,0.022,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9956690128344658, ""FCC_L12#1"": 0.0006429313092634348, ""HCP_A3#1"": 0.0009671928355263838, ""HCP_A3#2"": 0.002405181120593923, ""ZRO2_MONO#1"": 0.00031568190015080866}",55
0.8029999999999999,0.151,0.014,0.014,0.018000000000000002,0.8029999999999999,0.151,0.014,0.014,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9511163145353013, ""C15_LAVES#1"": 0.04525361671107435, ""FCC_L12#1"": 0.000629497946251526, ""HCP_A3#2"": 0.0022481476708518093, ""ZRO2_MONO#1"": 0.0007524231365208701}",55
0.933,0.011,0.035,0.011,0.01,0.933,0.011,0.035,0.011,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9935072733329995, ""C15_LAVES#1"": 0.0005176929224715345, ""FCC_L12#1"": 0.0006535282799605462, ""HCP_A3#1"": 0.0022400448309816677, ""HCP_A3#2"": 0.0030814606335869375}",55
0.97,0.007,0.011,0.004,0.008,0.97,0.007,0.011,0.004,0.008,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9945013946622049, ""FCC_L12#1"": 0.0006373959158595752, ""HCP_A3#1"": 0.0020436044783627614, ""HCP_A3#2"": 0.0028176049435726233}",55
0.9339999999999999,0.007,0.026000000000000002,0.02,0.013000000000000001,0.9339999999999999,0.007,0.026000000000000002,0.02,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9854851605258073, ""C15_LAVES#1"": 0.008174394365863145, ""FCC_L12#1"": 0.0006722907901339166, ""HCP_A3#1"": 0.0032743532859634814, ""HCP_A3#2"": 0.0023938010322324165}",55
0.942,0.013000000000000001,0.019,0.014,0.012,0.942,0.013000000000000001,0.019,0.014,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9854802041209597, ""C15_LAVES#1"": 0.008586804318473223, ""FCC_L12#1"": 0.0006591346604002706, ""HCP_A3#1"": 0.0022223155705591046, ""HCP_A3#2"": 0.0030515413296075067}",55
0.944,0.004,0.024,0.01,0.018000000000000002,0.944,0.004,0.024,0.01,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9733114477016588, ""C15_LAVES#1"": 0.020180050818395717, ""FCC_L12#1"": 0.0006605093839429333, ""HCP_A3#1"": 0.0033700592457658073, ""HCP_A3#2"": 0.0024779328502366957}",55
0.977,0.007,0.005,0.005,0.006,0.977,0.007,0.005,0.005,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9949768161602024, ""FCC_L12#1"": 0.0006291745623276507, ""HCP_A3#1"": 0.001836366300723737, ""HCP_A3#2"": 0.002557642976746246}",55
0.9139999999999999,0.008,0.064,0.005,0.009000000000000001,0.9139999999999999,0.008,0.064,0.005,0.009000000000000001,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9944343059475806, ""FCC_L12#1"": 0.0006379072286050253, ""HCP_A3#1"": 0.002867680821633285, ""HCP_A3#2"": 0.00206010600218126}",55
0.958,0.007,0.017,0.014,0.004,0.958,0.007,0.017,0.014,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9957622571933183, ""FCC_L12#1"": 0.0006298235368637971, ""HCP_A3#1"": 0.0009611233670532951, ""HCP_A3#2"": 0.0023614862392542842, ""ZRO2_MONO#1"": 0.0002853096635103763}",55
0.869,0.01,0.047,0.068,0.006,0.869,0.01,0.047,0.068,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9942464671549033, ""FCC_L12#1"": 0.000726184945201209, ""HCP_A3#1"": 0.0021080688906219775, ""HCP_A3#2"": 0.0029192790092733966}",55
0.978,0.004,0.007,0.006,0.005,0.978,0.004,0.007,0.006,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952572278571701, ""FCC_L12#1"": 0.0006234274391728888, ""HCP_A3#1"": 0.0016987328788111422, ""HCP_A3#2"": 0.002420611824845608}",55
0.882,0.078,0.031,0.005,0.004,0.882,0.078,0.031,0.005,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9959907624729084, ""FCC_L12#1"": 0.0006163237018989378, ""HCP_A3#1"": 0.0006307332877513754, ""HCP_A3#2"": 0.0023182948261311147, ""ZRO2_MONO#1"": 0.00044388571131050684}",55
0.944,0.018000000000000002,0.018000000000000002,0.008,0.012,0.944,0.018000000000000002,0.018000000000000002,0.008,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9840178364855202, ""C15_LAVES#1"": 0.010296375810043085, ""FCC_L12#1"": 0.0006473417436427778, ""HCP_A3#1"": 0.0021200155480146496, ""HCP_A3#2"": 0.0029184304127793485}",55
0.967,0.011,0.004,0.013000000000000001,0.005,0.967,0.011,0.004,0.013000000000000001,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951579257951725, ""FCC_L12#1"": 0.0006343332709222815, ""HCP_A3#1"": 0.0017524470387846505, ""HCP_A3#2"": 0.0024552938951207023}",55
0.927,0.007,0.039,0.018000000000000002,0.009000000000000001,0.927,0.007,0.039,0.018000000000000002,0.009000000000000001,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.994120190470775, ""FCC_L12#1"": 0.0006619983941945785, ""HCP_A3#1"": 0.002192548597765435, ""HCP_A3#2"": 0.0030252625372648085}",55
0.888,0.038,0.011,0.036000000000000004,0.027,0.888,0.038,0.011,0.036000000000000004,0.027,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9335372805265365, ""C15_LAVES#1"": 0.06075039161368151, ""FCC_L12#1"": 0.0006935863924723069, ""HCP_A3#1"": 0.002110121792864461, ""HCP_A3#2"": 0.002908619674445622}",55
0.97,0.004,0.007,0.007,0.012,0.97,0.004,0.007,0.007,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9899869914668505, ""C15_LAVES#1"": 0.0036802413329633803, ""FCC_L12#1"": 0.0006527027083705815, ""HCP_A3#2"": 0.002409331687793881, ""HCP_A3#3"": 0.003270732804021859}",55
0.853,0.021,0.048,0.058,0.02,0.853,0.021,0.048,0.058,0.02,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9572628294569667, ""C15_LAVES#1"": 0.036505280082925584, ""FCC_L12#1"": 0.0007286282189651906, ""HCP_A3#1"": 0.0023090987740150472, ""HCP_A3#2"": 0.003194163467127505}",55
0.823,0.004,0.028,0.128,0.017,0.823,0.004,0.028,0.128,0.017,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9679893559891005, ""C15_LAVES#1"": 0.024295179853253822, ""FCC_L12#1"": 0.000849273107067592, ""HCP_A3#1"": 0.0039712630997198965, ""HCP_A3#2"": 0.002894927950858267}",55
0.965,0.005,0.012,0.013000000000000001,0.005,0.965,0.005,0.012,0.013000000000000001,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951696697260789, ""FCC_L12#1"": 0.000633887485911798, ""HCP_A3#1"": 0.0017404550540440617, ""HCP_A3#2"": 0.002455987733965301}",55
0.95,0.019,0.011,0.006,0.014,0.95,0.019,0.011,0.006,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9777291953204306, ""C15_LAVES#1"": 0.016606168223599328, ""FCC_L12#1"": 0.0006453798234284357, ""HCP_A3#1"": 0.002113317491309018, ""HCP_A3#2"": 0.0029059391412328025}",55
0.837,0.006,0.015,0.138,0.004,0.837,0.006,0.015,0.138,0.004,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9949682508550265, ""FCC_L12#1"": 0.0008269453460373299, ""HCP_A3#1"": 0.00024484722640537234, ""HCP_A3#2"": 0.0030928621902000797, ""ZRO2_MONO#1"": 0.000867094382330502}",55
0.938,0.021,0.004,0.033,0.004,0.938,0.021,0.004,0.033,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9956102054567514, ""FCC_L12#1"": 0.0006607235343881425, ""HCP_A3#1"": 0.0024706415623319045, ""HCP_A3#2"": 0.000858682458822946, ""ZRO2_MONO#1"": 0.00039974698770576926}",55
0.823,0.069,0.047,0.047,0.014,0.823,0.069,0.047,0.047,0.014,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9672915778264818, ""C15_LAVES#1"": 0.027547337107001812, ""FCC_L12#1"": 0.0006860277763318637, ""HCP_A3#1"": 0.0018768356812720296, ""HCP_A3#2"": 0.0025982216089124725}",55
0.945,0.032,0.008,0.011,0.004,0.945,0.032,0.008,0.011,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9957949627749231, ""FCC_L12#1"": 0.0006258099889611761, ""HCP_A3#1"": 0.0023425400317182055, ""HCP_A3#2"": 0.0009165278946346849, ""ZRO2_MONO#1"": 0.0003201593097628192}",55
0.972,0.01,0.007,0.004,0.007,0.972,0.01,0.007,0.004,0.007,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9947417180641162, ""FCC_L12#1"": 0.0006330577744692044, ""HCP_A3#1"": 0.0019405972491562502, ""HCP_A3#2"": 0.0026846269122581534}",55
0.964,0.014,0.011,0.005,0.006,0.964,0.014,0.011,0.005,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.994991719263409, ""FCC_L12#1"": 0.0006285709290922341, ""HCP_A3#1"": 0.0025493493378628508, ""HCP_A3#2"": 0.0018303604696358884}",55
0.972,0.005,0.012,0.007,0.004,0.972,0.005,0.012,0.007,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9958127219376277, ""FCC_L12#1"": 0.0006188234188874344, ""HCP_A3#1"": 0.0010299412626053285, ""HCP_A3#2"": 0.0023185653965828133, ""ZRO2_MONO#1"": 0.0002199479842966386}",55
0.958,0.005,0.005,0.011,0.021,0.958,0.005,0.005,0.011,0.021,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9621200444820565, ""C15_LAVES#1"": 0.03146312233901872, ""FCC_L12#1"": 0.0006637783998829037, ""HCP_A3#1"": 0.0033126647994168373, ""HCP_A3#2"": 0.002440389979624911}",55
0.973,0.006,0.005,0.009000000000000001,0.007,0.973,0.006,0.005,0.009000000000000001,0.007,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9946609087104918, ""FCC_L12#1"": 0.0006414412705111679, ""HCP_A3#1"": 0.0019727381027746503, ""HCP_A3#2"": 0.002724911916222574}",55
0.804,0.094,0.014,0.07,0.018000000000000002,0.804,0.094,0.014,0.07,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9516718413429582, ""C15_LAVES#1"": 0.04414703973728398, ""FCC_L12#1"": 0.0007196711193196112, ""HCP_A3#2"": 0.0026047924688143813, ""ZRO2_MONO#1"": 0.0008566553316238374}",55
0.9430000000000001,0.007,0.007,0.031,0.012,0.9430000000000001,0.007,0.007,0.031,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9861710763871594, ""C15_LAVES#1"": 0.007437135222298282, ""FCC_L12#1"": 0.000689793740947273, ""HCP_A3#1"": 0.0032909774138403765, ""HCP_A3#2"": 0.0024110172357547513}",55
